disease_id,disease_name,n_edges,n_drug_names,n_drug_ids,pmid_count_sum,total_articles_sum,pmid_count_median,total_articles_median,edge_share,drug_name_share,drug_id_share,pmid_share,total_articles_share
@DISEASE_Pregnancy_Interstitial,Pregnancy Interstitial,8,8,8,107,107,1.5,1.5,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,0.000138008956394329,8.932439866731337e-05
@DISEASE_Nephrosis_congenital,Nephrosis congenital,8,8,8,101,101,3.0,3.0,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,0.00013027013640960026,8.431555388223037e-05
@DISEASE_Follicular_Cyst,Follicular Cyst,10,8,10,96,96,1.5,1.5,0.00010676460539801846,0.05755395683453238,0.027247956403269755,0.00012382111975565966,8.014151656132788e-05
@DISEASE_Leukoencephalopathy_Progressive_Multifocal,Leukoencephalopathy Progressive Multifocal,8,8,8,94,94,4.0,4.0,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,0.00012124151309408342,7.847190163296688e-05
@DISEASE_Leukemia_L1210,Leukemia L1210,8,8,8,93,93,1.0,1.0,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,0.00011995170976329529,7.763709416878638e-05
@DISEASE_Cryptogenic_Organizing_Pneumonia,Cryptogenic Organizing Pneumonia,9,8,9,91,91,1.0,1.0,9.60881448582166e-05,0.05755395683453238,0.02452316076294278,0.00011737210310171904,7.596747924042538e-05
@DISEASE_Osteomalacia,Osteomalacia,8,8,8,91,91,2.0,2.0,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,0.00011737210310171904,7.596747924042538e-05
@DISEASE_Coccidioidomycosis,Coccidioidomycosis,8,8,8,83,83,1.5,1.5,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,0.00010705367645541408,6.92890195269814e-05
@DISEASE_SUNCT_Syndrome,SUNCT Syndrome,8,8,8,79,79,2.0,2.0,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,0.0001018944631322616,6.59497896702594e-05
@DISEASE_Hypothyroidism_Autoimmune,Hypothyroidism Autoimmune,8,8,8,76,76,1.5,1.5,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,9.802505313989722e-05,6.344536727771791e-05
@DISEASE_Mycoplasma_Infections,Mycoplasma Infections,8,8,8,71,71,2.0,2.0,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,9.157603648595662e-05,5.927132995681541e-05
@DISEASE_Hajdu_Cheney_Syndrome,Hajdu Cheney Syndrome,8,8,8,68,68,4.0,4.0,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,8.770662649359225e-05,5.6766907564273915e-05
@DISEASE_Hyperostosis_corticalis_deformans_juvenilis,Hyperostosis corticalis deformans juvenilis,8,8,8,68,68,1.5,1.5,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,8.770662649359225e-05,5.6766907564273915e-05
@DISEASE_Epiretinal_Membrane,Epiretinal Membrane,9,8,9,65,65,3.0,3.0,9.60881448582166e-05,0.05755395683453238,0.02452316076294278,8.383721650122789e-05,5.4262485171732416e-05
@DISEASE_Lesch_Nyhan_Syndrome,Lesch Nyhan Syndrome,8,8,8,65,65,2.0,2.0,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,8.383721650122789e-05,5.4262485171732416e-05
@DISEASE_Campylobacter_Infections,Campylobacter Infections,9,8,9,64,64,2.0,2.0,9.60881448582166e-05,0.05755395683453238,0.02452316076294278,8.254741317043978e-05,5.342767770755192e-05
@DISEASE_Lymphoma_T_Cell_Peripheral,Lymphoma T Cell Peripheral,9,8,9,63,63,2.0,2.0,9.60881448582166e-05,0.05755395683453238,0.02452316076294278,8.125760983965165e-05,5.259287024337142e-05
@DISEASE_Lymphangioleiomyomatosis,Lymphangioleiomyomatosis,8,8,8,61,61,4.0,4.0,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,7.86780031780754e-05,5.0923255315010426e-05
@DISEASE_Intracranial_Hemorrhage_Traumatic,Intracranial Hemorrhage Traumatic,8,8,8,58,58,2.0,2.0,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,7.480859318571105e-05,4.841883292246893e-05
@DISEASE_Vulvar_Lichen_Sclerosus,Vulvar Lichen Sclerosus,9,8,9,57,57,2.0,2.0,9.60881448582166e-05,0.05755395683453238,0.02452316076294278,7.351878985492292e-05,4.758402545828843e-05
@DISEASE_Dirofilariasis,Dirofilariasis,8,8,8,56,56,1.5,1.5,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,7.22289865241348e-05,4.674921799410793e-05
@DISEASE_GATA2_Deficiency,GATA2 Deficiency,8,8,8,55,55,1.5,1.5,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,7.093918319334667e-05,4.591441052992743e-05
@DISEASE_Pregnancy_Heterotopic,Pregnancy Heterotopic,8,8,8,55,55,1.5,1.5,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,7.093918319334667e-05,4.591441052992743e-05
@DISEASE_Hyperlipidemia_Familial_Combined,Hyperlipidemia Familial Combined,9,8,9,53,53,5.0,5.0,9.60881448582166e-05,0.05755395683453238,0.02452316076294278,6.835957653177043e-05,4.424479560156643e-05
@DISEASE_Salpingitis,Salpingitis,8,8,8,51,51,5.0,5.0,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,6.577996987019419e-05,4.257518067320543e-05
@DISEASE_Metabolism_Inborn_Errors,Metabolism Inborn Errors,9,8,9,49,49,2.0,2.0,9.60881448582166e-05,0.05755395683453238,0.02452316076294278,6.320036320861794e-05,4.090556574484444e-05
@DISEASE_Leukemia_B_Cell,Leukemia B Cell,8,8,8,47,47,2.0,2.0,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,6.062075654704171e-05,3.923595081648344e-05
@DISEASE_Eisenmenger_Complex,Eisenmenger Complex,8,8,8,44,44,1.0,1.0,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,5.675134655467734e-05,3.6731528423941944e-05
@DISEASE_May_Thurner_Syndrome,May Thurner Syndrome,8,8,8,43,43,3.5,3.5,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,5.546154322388922e-05,3.5896720959761445e-05
@DISEASE_Panniculitis_Lupus_Erythematosus,Panniculitis Lupus Erythematosus,8,8,8,43,43,3.0,3.0,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,5.546154322388922e-05,3.5896720959761445e-05
@DISEASE_Erysipelas,Erysipelas,9,8,9,42,42,3.0,3.0,9.60881448582166e-05,0.05755395683453238,0.02452316076294278,5.41717398931011e-05,3.5061913495580945e-05
@DISEASE_275350,275350,8,8,8,42,42,1.0,1.0,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,5.41717398931011e-05,3.5061913495580945e-05
@DISEASE_Coagulation_Protein_Disorders,Coagulation Protein Disorders,8,8,8,42,42,4.5,4.5,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,5.41717398931011e-05,3.5061913495580945e-05
@DISEASE_Leukemia_Plasma_Cell,Leukemia Plasma Cell,8,8,8,40,40,2.0,2.0,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,5.1592133231524856e-05,3.3392298567219947e-05
@DISEASE_Carcinoma_Skin_Appendage,Carcinoma Skin Appendage,8,8,8,39,39,3.0,3.0,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,5.0302329900736734e-05,3.255749110303945e-05
@DISEASE_idiopathic_pulmonary_hemosiderosis,idiopathic pulmonary hemosiderosis,8,8,8,39,39,3.0,3.0,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,5.0302329900736734e-05,3.255749110303945e-05
@DISEASE_Pleural_Effusion_Malignant,Pleural Effusion Malignant,10,8,10,37,37,1.0,1.0,0.00010676460539801846,0.05755395683453238,0.027247956403269755,4.772272323916049e-05,3.0887876174678455e-05
@DISEASE_Sporotrichosis,Sporotrichosis,8,8,8,37,37,1.0,1.0,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,4.772272323916049e-05,3.0887876174678455e-05
@DISEASE_Diabetes_Mellitus_Insulin_Dependent_19,Diabetes Mellitus Insulin Dependent 19,8,8,8,36,36,2.0,2.0,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,4.643291990837237e-05,3.0053068710497956e-05
@DISEASE_Thyroid_Carcinoma_Anaplastic,Thyroid Carcinoma Anaplastic,8,8,8,36,36,1.5,1.5,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,4.643291990837237e-05,3.0053068710497956e-05
@DISEASE_Edema_Cardiac,Edema Cardiac,9,8,9,35,35,4.0,4.0,9.60881448582166e-05,0.05755395683453238,0.02452316076294278,4.514311657758425e-05,2.9218261246317457e-05
@DISEASE_Blau_syndrome,Blau syndrome,8,8,8,35,35,1.5,1.5,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,4.514311657758425e-05,2.9218261246317457e-05
@DISEASE_Purpura_Thrombocytopenic,Purpura Thrombocytopenic,8,8,8,35,35,2.5,2.5,8.541168431841476e-05,0.05755395683453238,0.021798365122615803,4.514311657758425e-05,2.9218261246317457e-05
@DISEASE_Xanthogranuloma_Juvenile,Xanthogranuloma Juvenile,11,8,11,34,34,2.0,2.0,0.0001174410659378203,0.05755395683453238,0.02997275204359673,4.3853313246796125e-05,2.8383453782136957e-05
