drug_name,drug_id,disease_name,disease_id,pmid_count,total_articles
Nifedipine,@CHEMICAL_Nifedipine,Fetal Membranes Premature Rupture,@DISEASE_Fetal_Membranes_Premature_Rupture,5,5
Nifedipine,@CHEMICAL_Nifedipine,Gingival Overgrowth,@DISEASE_Gingival_Overgrowth,100,145
Nifedipine,@CHEMICAL_Nifedipine,Glaucoma,@DISEASE_Glaucoma,5,5
Nifedipine,@CHEMICAL_Nifedipine,Glucose Intolerance,@DISEASE_Glucose_Intolerance,7,7
Nifedipine,@CHEMICAL_Nifedipine,Head and Neck Neoplasms,@DISEASE_Head_and_Neck_Neoplasms,5,5
Nifedipine,@CHEMICAL_Nifedipine,Hemorrhoids,@DISEASE_Hemorrhoids,5,5
Nifedipine,@CHEMICAL_Nifedipine,Hypertension Portal,@DISEASE_Hypertension_Portal,7,7
Nifedipine,@CHEMICAL_Nifedipine,Infarction Middle Cerebral Artery,@DISEASE_Infarction_Middle_Cerebral_Artery,5,5
Nifedipine,@CHEMICAL_Nifedipine,Leiomyoma,@DISEASE_Leiomyoma,5,5
Nifedipine,@CHEMICAL_Nifedipine,Leukocyte adhesion deficiency type 1,@DISEASE_Leukocyte_adhesion_deficiency_type_1,5,5
Nifedipine,@CHEMICAL_Nifedipine,Muscular Dystrophy Duchenne,@DISEASE_Muscular_Dystrophy_Duchenne,6,6
Nifedipine,@CHEMICAL_Nifedipine,Obesity Maternal,@DISEASE_Obesity_Maternal,7,7
Nifedipine,@CHEMICAL_Nifedipine,Peroneal Neuropathies,@DISEASE_Peroneal_Neuropathies,6,6
Nifedipine,@CHEMICAL_Nifedipine,Pulmonary Fibrosis,@DISEASE_Pulmonary_Fibrosis,5,5
Nifedipine,@CHEMICAL_Nifedipine,Reflex Sympathetic Dystrophy,@DISEASE_Reflex_Sympathetic_Dystrophy,5,5
Nifedipine,@CHEMICAL_Nifedipine,Retinitis,@DISEASE_Retinitis,7,7
Nifedipine,@CHEMICAL_Nifedipine,Skin Diseases,@DISEASE_Skin_Diseases,10,10
Nifedipine,@CHEMICAL_Nifedipine,Spinal Cord Injuries,@DISEASE_Spinal_Cord_Injuries,5,5
Nifedipine,@CHEMICAL_Nifedipine,Ureteral Calculi,@DISEASE_Ureteral_Calculi,5,5
Nifedipine,@CHEMICAL_Nifedipine,Urinary Bladder Diseases,@DISEASE_Urinary_Bladder_Diseases,7,7
Nifedipine,@CHEMICAL_Nifedipine,Ventricular Dysfunction,@DISEASE_Ventricular_Dysfunction,5,5
Nifedipine,@CHEMICAL_Nifedipine,hypoglycemic encephalopathy,@DISEASE_hypoglycemic_encephalopathy,6,6
Nifedipine,@CHEMICAL_Nifedipine,Abruptio Placentae,@DISEASE_Abruptio_Placentae,4,4
Nifedipine,@CHEMICAL_Nifedipine,Acute Coronary Syndrome,@DISEASE_Acute_Coronary_Syndrome,5,5
Nifedipine,@CHEMICAL_Nifedipine,Amnesia,@DISEASE_Amnesia,4,4
Nifedipine,@CHEMICAL_Nifedipine,Anxiety,@DISEASE_Anxiety,10,10
Nifedipine,@CHEMICAL_Nifedipine,Asphyxia,@DISEASE_Asphyxia,4,4
Nifedipine,@CHEMICAL_Nifedipine,Blood Coagulation Disorders,@DISEASE_Blood_Coagulation_Disorders,7,7
Nifedipine,@CHEMICAL_Nifedipine,Brain Diseases,@DISEASE_Brain_Diseases,4,4
Nifedipine,@CHEMICAL_Nifedipine,Brain Edema,@DISEASE_Brain_Edema,4,4
Nifedipine,@CHEMICAL_Nifedipine,Bronchial Hyperreactivity,@DISEASE_Bronchial_Hyperreactivity,5,5
Nifedipine,@CHEMICAL_Nifedipine,COVID 19,@DISEASE_COVID_19,4,4
Nifedipine,@CHEMICAL_Nifedipine,CREST Syndrome,@DISEASE_CREST_Syndrome,4,4
Nifedipine,@CHEMICAL_Nifedipine,Carcinoma Bronchogenic,@DISEASE_Carcinoma_Bronchogenic,4,4
Nifedipine,@CHEMICAL_Nifedipine,Cardiomyopathy Hypertrophic Familial,@DISEASE_Cardiomyopathy_Hypertrophic_Familial,4,4
Nifedipine,@CHEMICAL_Nifedipine,Cognition Disorders,@DISEASE_Cognition_Disorders,8,8
Nifedipine,@CHEMICAL_Nifedipine,Dementia Vascular,@DISEASE_Dementia_Vascular,5,5
Nifedipine,@CHEMICAL_Nifedipine,Drug Overdose,@DISEASE_Drug_Overdose,11,11
Nifedipine,@CHEMICAL_Nifedipine,Erosive Adenomatosis of the Nipple,@DISEASE_Erosive_Adenomatosis_of_the_Nipple,4,4
Nifedipine,@CHEMICAL_Nifedipine,Esophageal Neoplasms,@DISEASE_Esophageal_Neoplasms,4,4
Nifedipine,@CHEMICAL_Nifedipine,Fatigue,@DISEASE_Fatigue,12,12
Nifedipine,@CHEMICAL_Nifedipine,Fetal Growth Retardation,@DISEASE_Fetal_Growth_Retardation,6,6
Nifedipine,@CHEMICAL_Nifedipine,Growth Disorders,@DISEASE_Growth_Disorders,7,7
Nifedipine,@CHEMICAL_Nifedipine,Headache Disorders Primary,@DISEASE_Headache_Disorders_Primary,4,4
Nifedipine,@CHEMICAL_Nifedipine,Heart Defects Congenital,@DISEASE_Heart_Defects_Congenital,5,5
Nifedipine,@CHEMICAL_Nifedipine,Hemorrhage,@DISEASE_Hemorrhage,11,11
Nifedipine,@CHEMICAL_Nifedipine,Hyperglycemia,@DISEASE_Hyperglycemia,9,9
Nifedipine,@CHEMICAL_Nifedipine,Hypertension Diastolic Resistance to,@DISEASE_Hypertension_Diastolic_Resistance_to,4,4
Nifedipine,@CHEMICAL_Nifedipine,Hypocapnia,@DISEASE_Hypocapnia,4,4
Nifedipine,@CHEMICAL_Nifedipine,Hypokalemia,@DISEASE_Hypokalemia,8,8
Nifedipine,@CHEMICAL_Nifedipine,Infections,@DISEASE_Infections,8,8
Nifedipine,@CHEMICAL_Nifedipine,Intracranial Hypertension,@DISEASE_Intracranial_Hypertension,6,6
Nifedipine,@CHEMICAL_Nifedipine,Ischemic Contracture,@DISEASE_Ischemic_Contracture,4,4
Nifedipine,@CHEMICAL_Nifedipine,MINOCA,@DISEASE_MINOCA,5,5
Nifedipine,@CHEMICAL_Nifedipine,Metabolic Side Effects of Drugs and Substances,@DISEASE_Metabolic_Side_Effects_of_Drugs_and_Substances,6,6
Nifedipine,@CHEMICAL_Nifedipine,Miosis,@DISEASE_Miosis,4,4
Nifedipine,@CHEMICAL_Nifedipine,Mitochondrial Diseases,@DISEASE_Mitochondrial_Diseases,4,4
Nifedipine,@CHEMICAL_Nifedipine,Myocardial Reperfusion Injury,@DISEASE_Myocardial_Reperfusion_Injury,5,5
Nifedipine,@CHEMICAL_Nifedipine,Myotonia,@DISEASE_Myotonia,4,4
Nifedipine,@CHEMICAL_Nifedipine,Myotonic Dystrophy,@DISEASE_Myotonic_Dystrophy,5,5
Nifedipine,@CHEMICAL_Nifedipine,Neoplastic Syndromes Hereditary,@DISEASE_Neoplastic_Syndromes_Hereditary,5,5
Nifedipine,@CHEMICAL_Nifedipine,Nervous System Diseases,@DISEASE_Nervous_System_Diseases,5,5
Nifedipine,@CHEMICAL_Nifedipine,Ocular Motility Disorders,@DISEASE_Ocular_Motility_Disorders,5,5
Nifedipine,@CHEMICAL_Nifedipine,Opioid Related Disorders,@DISEASE_Opioid_Related_Disorders,4,4
Nifedipine,@CHEMICAL_Nifedipine,Osteoarthritis,@DISEASE_Osteoarthritis,5,5
Nifedipine,@CHEMICAL_Nifedipine,Ototoxicity,@DISEASE_Ototoxicity,7,7
Nifedipine,@CHEMICAL_Nifedipine,Pancreatitis,@DISEASE_Pancreatitis,4,4
Nifedipine,@CHEMICAL_Nifedipine,Peripheral Arterial Disease,@DISEASE_Peripheral_Arterial_Disease,4,4
Nifedipine,@CHEMICAL_Nifedipine,Pregnancy in Diabetics,@DISEASE_Pregnancy_in_Diabetics,6,6
Nifedipine,@CHEMICAL_Nifedipine,Prostatitis,@DISEASE_Prostatitis,4,4
Nifedipine,@CHEMICAL_Nifedipine,Pulmonary Atelectasis,@DISEASE_Pulmonary_Atelectasis,4,4
Nifedipine,@CHEMICAL_Nifedipine,Rectal Diseases,@DISEASE_Rectal_Diseases,5,5
Nifedipine,@CHEMICAL_Nifedipine,Retinal Diseases,@DISEASE_Retinal_Diseases,5,5
Nifedipine,@CHEMICAL_Nifedipine,Scorpion Stings,@DISEASE_Scorpion_Stings,4,4
Nifedipine,@CHEMICAL_Nifedipine,Sick Sinus Syndrome,@DISEASE_Sick_Sinus_Syndrome,6,6
Nifedipine,@CHEMICAL_Nifedipine,Soft Tissue Injuries,@DISEASE_Soft_Tissue_Injuries,6,6
Nifedipine,@CHEMICAL_Nifedipine,Spinal Cord Diseases,@DISEASE_Spinal_Cord_Diseases,4,4
Nifedipine,@CHEMICAL_Nifedipine,Stenosis Pulmonary Artery,@DISEASE_Stenosis_Pulmonary_Artery,4,4
Nifedipine,@CHEMICAL_Nifedipine,Stiff Skin Syndrome,@DISEASE_Stiff_Skin_Syndrome,4,4
Nifedipine,@CHEMICAL_Nifedipine,Stomach Diseases,@DISEASE_Stomach_Diseases,7,7
Nifedipine,@CHEMICAL_Nifedipine,Tension Type Headache,@DISEASE_Tension_Type_Headache,6,6
Nifedipine,@CHEMICAL_Nifedipine,Trigeminal Neuralgia,@DISEASE_Trigeminal_Neuralgia,6,6
Nifedipine,@CHEMICAL_Nifedipine,Ureteral Neoplasms,@DISEASE_Ureteral_Neoplasms,4,4
Nifedipine,@CHEMICAL_Nifedipine,Urticaria,@DISEASE_Urticaria,5,5
Nifedipine,@CHEMICAL_Nifedipine,617027,@DISEASE_617027,3,3
Nifedipine,@CHEMICAL_Nifedipine,Abdominal Injuries,@DISEASE_Abdominal_Injuries,3,3
Nifedipine,@CHEMICAL_Nifedipine,Adenocarcinoma,@DISEASE_Adenocarcinoma,3,3
Nifedipine,@CHEMICAL_Nifedipine,Adjustment Disorders,@DISEASE_Adjustment_Disorders,4,4
Nifedipine,@CHEMICAL_Nifedipine,Anal Sphincter Myopathy Internal,@DISEASE_Anal_Sphincter_Myopathy_Internal,3,3
Nifedipine,@CHEMICAL_Nifedipine,Anaphylaxis,@DISEASE_Anaphylaxis,5,5
Nifedipine,@CHEMICAL_Nifedipine,Aneurysm,@DISEASE_Aneurysm,3,3
Nifedipine,@CHEMICAL_Nifedipine,Aortic Aneurysm Abdominal,@DISEASE_Aortic_Aneurysm_Abdominal,3,3
Nifedipine,@CHEMICAL_Nifedipine,Arteriosclerosis,@DISEASE_Arteriosclerosis,4,4
Nifedipine,@CHEMICAL_Nifedipine,Atrial Standstill,@DISEASE_Atrial_Standstill,7,7
Nifedipine,@CHEMICAL_Nifedipine,Bone Diseases,@DISEASE_Bone_Diseases,5,5
Nifedipine,@CHEMICAL_Nifedipine,Bronchopulmonary Dysplasia,@DISEASE_Bronchopulmonary_Dysplasia,5,5
Nifedipine,@CHEMICAL_Nifedipine,Cardiovascular Abnormalities,@DISEASE_Cardiovascular_Abnormalities,5,5
Nifedipine,@CHEMICAL_Nifedipine,Cerebral Hemorrhage,@DISEASE_Cerebral_Hemorrhage,4,4
Nifedipine,@CHEMICAL_Nifedipine,Chemical and Drug Induced Liver Injury,@DISEASE_Chemical_and_Drug_Induced_Liver_Injury,17,17
Nifedipine,@CHEMICAL_Nifedipine,Connective Tissue Diseases,@DISEASE_Connective_Tissue_Diseases,4,4
Nifedipine,@CHEMICAL_Nifedipine,Cyanosis,@DISEASE_Cyanosis,4,4
Nifedipine,@CHEMICAL_Nifedipine,Cystic Fibrosis,@DISEASE_Cystic_Fibrosis,4,4
Nifedipine,@CHEMICAL_Nifedipine,Dissection Thoracic Aorta,@DISEASE_Dissection_Thoracic_Aorta,3,3
Nifedipine,@CHEMICAL_Nifedipine,Dystonia,@DISEASE_Dystonia,3,3
Nifedipine,@CHEMICAL_Nifedipine,Enterocolitis Necrotizing,@DISEASE_Enterocolitis_Necrotizing,3,3
Nifedipine,@CHEMICAL_Nifedipine,Epilepsy Reflex,@DISEASE_Epilepsy_Reflex,3,3
Nifedipine,@CHEMICAL_Nifedipine,Ergotism,@DISEASE_Ergotism,3,3
Nifedipine,@CHEMICAL_Nifedipine,Fetal Diseases,@DISEASE_Fetal_Diseases,6,6
Nifedipine,@CHEMICAL_Nifedipine,Gastrointestinal Diseases,@DISEASE_Gastrointestinal_Diseases,8,8
Nifedipine,@CHEMICAL_Nifedipine,Gingivitis,@DISEASE_Gingivitis,52,52
Nifedipine,@CHEMICAL_Nifedipine,Glaucoma Open Angle,@DISEASE_Glaucoma_Open_Angle,3,3
Nifedipine,@CHEMICAL_Nifedipine,Glioblastoma,@DISEASE_Glioblastoma,3,3
Nifedipine,@CHEMICAL_Nifedipine,Heart Block,@DISEASE_Heart_Block,11,11
Nifedipine,@CHEMICAL_Nifedipine,Heart Septal Defects Ventricular,@DISEASE_Heart_Septal_Defects_Ventricular,4,4
Nifedipine,@CHEMICAL_Nifedipine,Hemolytic Uremic Syndrome,@DISEASE_Hemolytic_Uremic_Syndrome,5,5
Nifedipine,@CHEMICAL_Nifedipine,Hepatomegaly,@DISEASE_Hepatomegaly,3,3
Nifedipine,@CHEMICAL_Nifedipine,Hypercalcemia,@DISEASE_Hypercalcemia,3,3
Nifedipine,@CHEMICAL_Nifedipine,Hyperemia,@DISEASE_Hyperemia,11,11
Nifedipine,@CHEMICAL_Nifedipine,Hyperinsulinism,@DISEASE_Hyperinsulinism,3,3
Nifedipine,@CHEMICAL_Nifedipine,Hyperlipoproteinemia Type II,@DISEASE_Hyperlipoproteinemia_Type_II,3,3
Nifedipine,@CHEMICAL_Nifedipine,Hyperplasia,@DISEASE_Hyperplasia,25,25
Nifedipine,@CHEMICAL_Nifedipine,Insulin Like Growth Factor I Resistance To,@DISEASE_Insulin_Like_Growth_Factor_I_Resistance_To,4,4
Nifedipine,@CHEMICAL_Nifedipine,Intestinal Diseases,@DISEASE_Intestinal_Diseases,4,4
Nifedipine,@CHEMICAL_Nifedipine,Intracranial Aneurysm,@DISEASE_Intracranial_Aneurysm,4,4
Nifedipine,@CHEMICAL_Nifedipine,Kidney Tubular Necrosis Acute,@DISEASE_Kidney_Tubular_Necrosis_Acute,3,3
Nifedipine,@CHEMICAL_Nifedipine,Livedoid Vasculopathy,@DISEASE_Livedoid_Vasculopathy,3,3
Nifedipine,@CHEMICAL_Nifedipine,Liver Failure,@DISEASE_Liver_Failure,4,4
Nifedipine,@CHEMICAL_Nifedipine,MASS syndrome,@DISEASE_MASS_syndrome,5,5
Nifedipine,@CHEMICAL_Nifedipine,Melanoma,@DISEASE_Melanoma,3,3
Nifedipine,@CHEMICAL_Nifedipine,Mood Disorders,@DISEASE_Mood_Disorders,3,3
Nifedipine,@CHEMICAL_Nifedipine,Motion Sickness,@DISEASE_Motion_Sickness,3,3
Nifedipine,@CHEMICAL_Nifedipine,Muscle Neoplasms,@DISEASE_Muscle_Neoplasms,3,3
Nifedipine,@CHEMICAL_Nifedipine,Muscular Atrophy,@DISEASE_Muscular_Atrophy,3,3
Nifedipine,@CHEMICAL_Nifedipine,Myalgia,@DISEASE_Myalgia,4,4
Nifedipine,@CHEMICAL_Nifedipine,No Reflow Phenomenon,@DISEASE_No_Reflow_Phenomenon,3,3
Nifedipine,@CHEMICAL_Nifedipine,Osteoporosis,@DISEASE_Osteoporosis,4,4
Nifedipine,@CHEMICAL_Nifedipine,Parkinson Disease Secondary,@DISEASE_Parkinson_Disease_Secondary,3,3
Nifedipine,@CHEMICAL_Nifedipine,Periodontitis,@DISEASE_Periodontitis,4,4
Nifedipine,@CHEMICAL_Nifedipine,Prehypertension,@DISEASE_Prehypertension,3,3
Nifedipine,@CHEMICAL_Nifedipine,Prodromal Symptoms,@DISEASE_Prodromal_Symptoms,3,3
Nifedipine,@CHEMICAL_Nifedipine,Pruritus,@DISEASE_Pruritus,5,5
Nifedipine,@CHEMICAL_Nifedipine,Severe Acute Respiratory Syndrome,@DISEASE_Severe_Acute_Respiratory_Syndrome,4,4
Nifedipine,@CHEMICAL_Nifedipine,Stomach Ulcer,@DISEASE_Stomach_Ulcer,3,3
Nifedipine,@CHEMICAL_Nifedipine,Tachycardia Atrioventricular Nodal Reentry,@DISEASE_Tachycardia_Atrioventricular_Nodal_Reentry,4,4
Nifedipine,@CHEMICAL_Nifedipine,Taeniasis,@DISEASE_Taeniasis,3,3
Nifedipine,@CHEMICAL_Nifedipine,Urinary Bladder Neurogenic,@DISEASE_Urinary_Bladder_Neurogenic,3,3
Nifedipine,@CHEMICAL_Nifedipine,Urolithiasis,@DISEASE_Urolithiasis,3,3
Nifedipine,@CHEMICAL_Nifedipine,Uterine Cervicitis,@DISEASE_Uterine_Cervicitis,3,3
Nifedipine,@CHEMICAL_Nifedipine,Weight Gain,@DISEASE_Weight_Gain,4,4
Nifedipine,@CHEMICAL_Nifedipine,102530,@DISEASE_102530,2,2
Nifedipine,@CHEMICAL_Nifedipine,614495,@DISEASE_614495,2,2
Nifedipine,@CHEMICAL_Nifedipine,Adrenal Gland Neoplasms,@DISEASE_Adrenal_Gland_Neoplasms,2,2
Nifedipine,@CHEMICAL_Nifedipine,Adrenocortical Adenoma,@DISEASE_Adrenocortical_Adenoma,2,2
Nifedipine,@CHEMICAL_Nifedipine,Affective Disorders Psychotic,@DISEASE_Affective_Disorders_Psychotic,2,2
Nifedipine,@CHEMICAL_Nifedipine,Alcoholism,@DISEASE_Alcoholism,2,2
Nifedipine,@CHEMICAL_Nifedipine,Andersen Syndrome,@DISEASE_Andersen_Syndrome,2,2
Nifedipine,@CHEMICAL_Nifedipine,Ankle Injuries,@DISEASE_Ankle_Injuries,43,43
Nifedipine,@CHEMICAL_Nifedipine,Anterior Spinal Artery Syndrome,@DISEASE_Anterior_Spinal_Artery_Syndrome,2,2
Nifedipine,@CHEMICAL_Nifedipine,Aortic Aneurysm,@DISEASE_Aortic_Aneurysm,2,2
Nifedipine,@CHEMICAL_Nifedipine,Aortic Valve Stenosis,@DISEASE_Aortic_Valve_Stenosis,3,3
Nifedipine,@CHEMICAL_Nifedipine,Ataxia Telangiectasia,@DISEASE_Ataxia_Telangiectasia,4,4
Nifedipine,@CHEMICAL_Nifedipine,Atrioventricular Septal Defect,@DISEASE_Atrioventricular_Septal_Defect,2,2
Nifedipine,@CHEMICAL_Nifedipine,Autoimmune Diseases of the Nervous System,@DISEASE_Autoimmune_Diseases_of_the_Nervous_System,2,2
Nifedipine,@CHEMICAL_Nifedipine,Basal Ganglia Diseases,@DISEASE_Basal_Ganglia_Diseases,2,2
Nifedipine,@CHEMICAL_Nifedipine,Bipolar Disorder,@DISEASE_Bipolar_Disorder,2,2
Nifedipine,@CHEMICAL_Nifedipine,Blast Crisis,@DISEASE_Blast_Crisis,3,3
Nifedipine,@CHEMICAL_Nifedipine,Bone Resorption,@DISEASE_Bone_Resorption,2,2
Nifedipine,@CHEMICAL_Nifedipine,Brain Damage Chronic,@DISEASE_Brain_Damage_Chronic,2,2
Nifedipine,@CHEMICAL_Nifedipine,Brain Infarction,@DISEASE_Brain_Infarction,3,3
Nifedipine,@CHEMICAL_Nifedipine,Brain Neoplasms,@DISEASE_Brain_Neoplasms,2,2
Nifedipine,@CHEMICAL_Nifedipine,Breast Neoplasms,@DISEASE_Breast_Neoplasms,5,5
Nifedipine,@CHEMICAL_Nifedipine,Bronchial Diseases,@DISEASE_Bronchial_Diseases,2,2
Nifedipine,@CHEMICAL_Nifedipine,Bundle Branch Block,@DISEASE_Bundle_Branch_Block,3,3
Nifedipine,@CHEMICAL_Nifedipine,Calcium Metabolism Disorders,@DISEASE_Calcium_Metabolism_Disorders,3,3
Nifedipine,@CHEMICAL_Nifedipine,Cardiac Complexes Premature,@DISEASE_Cardiac_Complexes_Premature,2,2
Nifedipine,@CHEMICAL_Nifedipine,Causalgia,@DISEASE_Causalgia,2,2
Nifedipine,@CHEMICAL_Nifedipine,Cerebral Intraventricular Hemorrhage,@DISEASE_Cerebral_Intraventricular_Hemorrhage,2,2
Nifedipine,@CHEMICAL_Nifedipine,Cerebral Palsy,@DISEASE_Cerebral_Palsy,3,3
Nifedipine,@CHEMICAL_Nifedipine,Cerebral Small Vessel Diseases,@DISEASE_Cerebral_Small_Vessel_Diseases,2,2
Nifedipine,@CHEMICAL_Nifedipine,Chronobiology Disorders,@DISEASE_Chronobiology_Disorders,4,4
Nifedipine,@CHEMICAL_Nifedipine,Cluster Headache,@DISEASE_Cluster_Headache,2,2
Nifedipine,@CHEMICAL_Nifedipine,Cognitive Dysfunction,@DISEASE_Cognitive_Dysfunction,2,2
Nifedipine,@CHEMICAL_Nifedipine,Cold Injury,@DISEASE_Cold_Injury,3,3
Nifedipine,@CHEMICAL_Nifedipine,Complement Component 7 Deficiency,@DISEASE_Complement_Component_7_Deficiency,2,2
Nifedipine,@CHEMICAL_Nifedipine,Congenital Hereditary and Neonatal Diseases and Abnormalities,@DISEASE_Congenital_Hereditary_and_Neonatal_Diseases_and_Abnormalities,2,2
Nifedipine,@CHEMICAL_Nifedipine,Congenital bilateral aplasia of vas deferens,@DISEASE_Congenital_bilateral_aplasia_of_vas_deferens,2,2
Nifedipine,@CHEMICAL_Nifedipine,Critical Illness,@DISEASE_Critical_Illness,2,2
Nifedipine,@CHEMICAL_Nifedipine,Cystitis Interstitial,@DISEASE_Cystitis_Interstitial,2,2
Nifedipine,@CHEMICAL_Nifedipine,Dementia,@DISEASE_Dementia,2,2
Nifedipine,@CHEMICAL_Nifedipine,Dermatitis Contact,@DISEASE_Dermatitis_Contact,2,2
Nifedipine,@CHEMICAL_Nifedipine,Diabetes Gestational,@DISEASE_Diabetes_Gestational,2,2
Nifedipine,@CHEMICAL_Nifedipine,Diabetic Angiopathies,@DISEASE_Diabetic_Angiopathies,2,2
Nifedipine,@CHEMICAL_Nifedipine,Down Syndrome,@DISEASE_Down_Syndrome,2,2
Nifedipine,@CHEMICAL_Nifedipine,Duodenal Ulcer,@DISEASE_Duodenal_Ulcer,2,2
Nifedipine,@CHEMICAL_Nifedipine,Duodenitis,@DISEASE_Duodenitis,2,2
Nifedipine,@CHEMICAL_Nifedipine,Dyspepsia,@DISEASE_Dyspepsia,2,2
Nifedipine,@CHEMICAL_Nifedipine,Eales disease,@DISEASE_Eales_disease,2,2
Nifedipine,@CHEMICAL_Nifedipine,Electric Injuries,@DISEASE_Electric_Injuries,2,2
Nifedipine,@CHEMICAL_Nifedipine,Embolism,@DISEASE_Embolism,2,2
Nifedipine,@CHEMICAL_Nifedipine,Embolism Air,@DISEASE_Embolism_Air,2,2
Nifedipine,@CHEMICAL_Nifedipine,Emergencies,@DISEASE_Emergencies,2,2
Nifedipine,@CHEMICAL_Nifedipine,Epilepsy Absence,@DISEASE_Epilepsy_Absence,2,2
Nifedipine,@CHEMICAL_Nifedipine,Epilepsy Generalized,@DISEASE_Epilepsy_Generalized,2,2
Nifedipine,@CHEMICAL_Nifedipine,Epilepsy Post Traumatic,@DISEASE_Epilepsy_Post_Traumatic,2,2
Nifedipine,@CHEMICAL_Nifedipine,Epilepsy Tonic Clonic,@DISEASE_Epilepsy_Tonic_Clonic,2,2
Nifedipine,@CHEMICAL_Nifedipine,Epiretinal Membrane,@DISEASE_Epiretinal_Membrane,2,2
Nifedipine,@CHEMICAL_Nifedipine,Erectile Dysfunction,@DISEASE_Erectile_Dysfunction,4,4
Nifedipine,@CHEMICAL_Nifedipine,Erythema,@DISEASE_Erythema,6,6
Nifedipine,@CHEMICAL_Nifedipine,Esophageal Diseases,@DISEASE_Esophageal_Diseases,3,3
Nifedipine,@CHEMICAL_Nifedipine,Eye Diseases,@DISEASE_Eye_Diseases,2,2
Nifedipine,@CHEMICAL_Nifedipine,Facial Pain,@DISEASE_Facial_Pain,2,2
Nifedipine,@CHEMICAL_Nifedipine,Familial dermographism,@DISEASE_Familial_dermographism,2,2
Nifedipine,@CHEMICAL_Nifedipine,Fanconi Syndrome,@DISEASE_Fanconi_Syndrome,3,3
Nifedipine,@CHEMICAL_Nifedipine,Fetal Death,@DISEASE_Fetal_Death,6,6
Nifedipine,@CHEMICAL_Nifedipine,Fetofetal Transfusion,@DISEASE_Fetofetal_Transfusion,2,2
Nifedipine,@CHEMICAL_Nifedipine,Fever,@DISEASE_Fever,4,4
Nifedipine,@CHEMICAL_Nifedipine,Fibromuscular Dysplasia,@DISEASE_Fibromuscular_Dysplasia,2,2
Nifedipine,@CHEMICAL_Nifedipine,Fistula,@DISEASE_Fistula,2,2
Nifedipine,@CHEMICAL_Nifedipine,Frostbite,@DISEASE_Frostbite,2,2
Nifedipine,@CHEMICAL_Nifedipine,Gallbladder Diseases,@DISEASE_Gallbladder_Diseases,3,3
Nifedipine,@CHEMICAL_Nifedipine,Gallbladder Neoplasms,@DISEASE_Gallbladder_Neoplasms,2,2
Nifedipine,@CHEMICAL_Nifedipine,Gangrene,@DISEASE_Gangrene,2,2
Nifedipine,@CHEMICAL_Nifedipine,Gastroesophageal Reflux,@DISEASE_Gastroesophageal_Reflux,5,5
Nifedipine,@CHEMICAL_Nifedipine,Glioma,@DISEASE_Glioma,2,2
Nifedipine,@CHEMICAL_Nifedipine,Glomerulonephritis Membranous,@DISEASE_Glomerulonephritis_Membranous,3,3
Nifedipine,@CHEMICAL_Nifedipine,HIV Infections,@DISEASE_HIV_Infections,2,2
Nifedipine,@CHEMICAL_Nifedipine,HIV Seropositivity,@DISEASE_HIV_Seropositivity,2,2
Nifedipine,@CHEMICAL_Nifedipine,Heart Septal Defects Atrial,@DISEASE_Heart_Septal_Defects_Atrial,2,2
Nifedipine,@CHEMICAL_Nifedipine,Hypercapnia,@DISEASE_Hypercapnia,2,2
Nifedipine,@CHEMICAL_Nifedipine,Hyperparathyroidism,@DISEASE_Hyperparathyroidism,2,2
Nifedipine,@CHEMICAL_Nifedipine,Hypersensitivity,@DISEASE_Hypersensitivity,3,3
Nifedipine,@CHEMICAL_Nifedipine,Hypertensive Retinopathy,@DISEASE_Hypertensive_Retinopathy,2,2
Nifedipine,@CHEMICAL_Nifedipine,Hypertrophy Right Ventricular,@DISEASE_Hypertrophy_Right_Ventricular,3,3
Nifedipine,@CHEMICAL_Nifedipine,Hyperventilation,@DISEASE_Hyperventilation,2,2
Nifedipine,@CHEMICAL_Nifedipine,Hypesthesia,@DISEASE_Hypesthesia,2,2
Nifedipine,@CHEMICAL_Nifedipine,Hypothyroidism,@DISEASE_Hypothyroidism,4,4
Nifedipine,@CHEMICAL_Nifedipine,Infant Newborn Diseases,@DISEASE_Infant_Newborn_Diseases,2,2
Nifedipine,@CHEMICAL_Nifedipine,Intracranial Arterial Diseases,@DISEASE_Intracranial_Arterial_Diseases,2,2
Nifedipine,@CHEMICAL_Nifedipine,Iron Deficiencies,@DISEASE_Iron_Deficiencies,2,2
Nifedipine,@CHEMICAL_Nifedipine,Irritable Bowel Syndrome,@DISEASE_Irritable_Bowel_Syndrome,2,2
Nifedipine,@CHEMICAL_Nifedipine,Jaundice Neonatal,@DISEASE_Jaundice_Neonatal,2,2
Nifedipine,@CHEMICAL_Nifedipine,Leukemia,@DISEASE_Leukemia,2,2
Nifedipine,@CHEMICAL_Nifedipine,Leukemia Eosinophilic Acute,@DISEASE_Leukemia_Eosinophilic_Acute,2,2
Nifedipine,@CHEMICAL_Nifedipine,Livedo Reticularis,@DISEASE_Livedo_Reticularis,2,2
Nifedipine,@CHEMICAL_Nifedipine,Liver Cirrhosis Alcoholic,@DISEASE_Liver_Cirrhosis_Alcoholic,2,2
Nifedipine,@CHEMICAL_Nifedipine,Lung Injury,@DISEASE_Lung_Injury,2,2
Nifedipine,@CHEMICAL_Nifedipine,Malformations of Cortical Development Group I,@DISEASE_Malformations_of_Cortical_Development_Group_I,4,4
