drug,nct_id,title,status,phase,disease,first_submit,_row_id,disease_raw,disease_resolved_label,disease_resolved_id,resolve_status,accept_auto,reject_reason,extra_tokens,total_candidates_available,n_candidates_returned
Methylphenidate,NCT03642405,Drug-induced Repolarization ECG Changes,UNKNOWN,,"Long QT Syndrome; ADHD; Depression; Death; Death, Sudden, Cardiac; Romano-Ward Syndrome; Pathologic Processes; Heart Arrest; Electrocardiogram: Electrical Alternans; Heart Diseases; Cardiovascular Diseases; Death, Sudden; Arrhythmias, Cardiac; Heart Defects, Congenital; Cardiovascular Abnormalities; Congenital Abnormalities; Genetic Disease; Genetic Syndrome; Qt Interval, Variation in; Psychiatric Disorder",2018-08-16 00:00:00+00:00,12347,"Heart Defects, Congenital",Heart Defects Congenital,@DISEASE_Heart_Defects_Congenital,exact,True,,0,,8
Methylphenidate,NCT03642405,Drug-induced Repolarization ECG Changes,UNKNOWN,,"Long QT Syndrome; ADHD; Depression; Death; Death, Sudden, Cardiac; Romano-Ward Syndrome; Pathologic Processes; Heart Arrest; Electrocardiogram: Electrical Alternans; Heart Diseases; Cardiovascular Diseases; Death, Sudden; Arrhythmias, Cardiac; Heart Defects, Congenital; Cardiovascular Abnormalities; Congenital Abnormalities; Genetic Disease; Genetic Syndrome; Qt Interval, Variation in; Psychiatric Disorder",2018-08-16 00:00:00+00:00,12347,Cardiovascular Abnormalities,Cardiovascular Abnormalities,@DISEASE_Cardiovascular_Abnormalities,exact,True,,0,,2
Methylphenidate,NCT03642405,Drug-induced Repolarization ECG Changes,UNKNOWN,,"Long QT Syndrome; ADHD; Depression; Death; Death, Sudden, Cardiac; Romano-Ward Syndrome; Pathologic Processes; Heart Arrest; Electrocardiogram: Electrical Alternans; Heart Diseases; Cardiovascular Diseases; Death, Sudden; Arrhythmias, Cardiac; Heart Defects, Congenital; Cardiovascular Abnormalities; Congenital Abnormalities; Genetic Disease; Genetic Syndrome; Qt Interval, Variation in; Psychiatric Disorder",2018-08-16 00:00:00+00:00,12347,Congenital Abnormalities,Congenital Abnormalities,@DISEASE_Congenital_Abnormalities,exact,True,,0,,10
Methylphenidate,NCT05916339,AWARE: Management of ADHD in Autism Spectrum Disorder,RECRUITING,PHASE4,ADHD; Autism Spectrum Disorder,2023-05-31 00:00:00+00:00,12348,Autism Spectrum Disorder,Autism Spectrum Disorder,@DISEASE_Autism_Spectrum_Disorder,exact,True,,0,,1
Methylphenidate,NCT05536011,WAKIX® (Pitolisant) Pregnancy Registry,RECRUITING,,Pregnancy Related; Narcolepsy,2022-09-07 00:00:00+00:00,12349,Narcolepsy,Narcolepsy,@DISEASE_Narcolepsy,exact,True,,0,,3
Methylphenidate,NCT02096952,Methylphenidate ER Liquid Formulation in Adults With ASD and ADHD,COMPLETED,PHASE4,Attention-deficit/Hyperactivity Disorder; Autism Spectrum Disorder,2014-03-24 00:00:00+00:00,12350,Autism Spectrum Disorder,Autism Spectrum Disorder,@DISEASE_Autism_Spectrum_Disorder,exact,True,,0,,1
Methylphenidate,NCT03511976,Adaptive Response to Intervention (RTI) for Students With ADHD,WITHDRAWN,PHASE4,Attention Deficit Disorder With Hyperactivity,2018-04-18 00:00:00+00:00,12351,Attention Deficit Disorder With Hyperactivity,Attention Deficit Disorder with Hyperactivity,@DISEASE_Attention_Deficit_Disorder_with_Hyperactivity,exact,True,,0,,1
Methylphenidate,NCT00254033,Apathy Associated With Alzheimer's Disease,COMPLETED,PHASE4,Dementia; Alzheimer Disease,2005-11-10 00:00:00+00:00,12360,Dementia,Dementia,@DISEASE_Dementia,exact,True,,0,,10
Methylphenidate,NCT00254033,Apathy Associated With Alzheimer's Disease,COMPLETED,PHASE4,Dementia; Alzheimer Disease,2005-11-10 00:00:00+00:00,12360,Alzheimer Disease,Alzheimer Disease,@DISEASE_Alzheimer_Disease,exact,True,,0,,10
Methylphenidate,NCT05669924,Neural Correlates of Acute Pain Dynamics,COMPLETED,PHASE2,Pain,2022-12-20 00:00:00+00:00,12361,Pain,Pain,@DISEASE_Pain,exact,True,,0,,10
Methylphenidate,NCT02954679,French Study on COgnitive Enhancement and Consumption of Psychoactive Substances Among Youth Students,COMPLETED,,Psychoactive Substances Consumption; Substance-related Disorder; Off Label-use; Cognitive Enhancement,2016-11-02 00:00:00+00:00,12362,Substance-related Disorder,Substance-Related Disorders,@DISEASE_Substance_Related_Disorders,token_set_exact,True,,0,,1
Methylphenidate,NCT00516269,Trial of a Sustained Release Methylphenidate in the Treatment of Fatigue in Cancer Patients,TERMINATED,PHASE3,Breast Cancer; Fatigue; Gastrointestinal Cancer,2007-08-14 00:00:00+00:00,12363,Fatigue,Fatigue,@DISEASE_Fatigue,exact,True,,0,,10
Methylphenidate,NCT00228046,Medication Strategies for Treating Aggressive Behavior in Youth With Attention Deficit Hyperactivity Disorder,COMPLETED,PHASE4,Attention Deficit Disorder With Hyperactivity; Conduct Disorder; Oppositional Defiant Disorder,2005-09-26 00:00:00+00:00,12372,Attention Deficit Disorder With Hyperactivity,Attention Deficit Disorder with Hyperactivity,@DISEASE_Attention_Deficit_Disorder_with_Hyperactivity,exact,True,,0,,1
Methylphenidate,NCT00228046,Medication Strategies for Treating Aggressive Behavior in Youth With Attention Deficit Hyperactivity Disorder,COMPLETED,PHASE4,Attention Deficit Disorder With Hyperactivity; Conduct Disorder; Oppositional Defiant Disorder,2005-09-26 00:00:00+00:00,12372,Conduct Disorder,Conduct Disorder,@DISEASE_Conduct_Disorder,exact,True,,0,,2
Methylphenidate,NCT02063945,Methylphenidate vs. Risperidone for the Treatment of Children and Adolescents With ADHD and Disruptive Disorders,TERMINATED,PHASE4,Attention Deficit/Hyperactivity Disorder; Oppositional Defiant Disorder; Conduct Disorder,2014-02-11 00:00:00+00:00,12373,Conduct Disorder,Conduct Disorder,@DISEASE_Conduct_Disorder,exact,True,,0,,2
Methylphenidate,NCT00151957,Safety and Tolerability of SPD485 in Children Aged 6-12 Diagnosed With ADHD and Previously Participated in MTS Trials,COMPLETED,PHASE3,Attention Deficit Disorder With Hyperactivity,2005-09-07 00:00:00+00:00,12376,Attention Deficit Disorder With Hyperactivity,Attention Deficit Disorder with Hyperactivity,@DISEASE_Attention_Deficit_Disorder_with_Hyperactivity,exact,True,,0,,1
Methylphenidate,NCT05880342,The Role of the Brain in Mental and Physical Fatigue,RECRUITING,PHASE3,Fatigue,2023-05-09 00:00:00+00:00,12383,Fatigue,Fatigue,@DISEASE_Fatigue,exact,True,,0,,10
Methylphenidate,NCT05761756,Oxygen Toxicity: Mechanisms in Humans,RECRUITING,,Oxygen Toxicity; Hypercapnia; Seizures,2023-02-06 00:00:00+00:00,12384,Hypercapnia,Hypercapnia,@DISEASE_Hypercapnia,exact,True,,0,,2
Methylphenidate,NCT05761756,Oxygen Toxicity: Mechanisms in Humans,RECRUITING,,Oxygen Toxicity; Hypercapnia; Seizures,2023-02-06 00:00:00+00:00,12384,Seizures,Seizures,@DISEASE_Seizures,exact,True,,0,,10
Methylphenidate,NCT03440190,Bariatric Surgery and Pharmacokinetics of Methylphenidate,COMPLETED,,"Obesity, Morbid",2018-02-14 00:00:00+00:00,12385,"Obesity, Morbid",Obesity Morbid,@DISEASE_Obesity_Morbid,exact,True,,0,,1
Methylphenidate,NCT00598182,Adherence and Long-term Effect of OROS Methylphenidate (CONCERTA): A Follow-up Study,COMPLETED,,Attention Deficit Disorder With Hyperactivity,2008-01-09 00:00:00+00:00,12391,Attention Deficit Disorder With Hyperactivity,Attention Deficit Disorder with Hyperactivity,@DISEASE_Attention_Deficit_Disorder_with_Hyperactivity,exact,True,,0,,1
Methylphenidate,NCT00015223,Methylphenidate in the Treatment of Cocaine Dependent Patients With Adult Attention Deficit Hyperactivity Disorder - 5,COMPLETED,PHASE2,Cocaine-Related Disorders; Substance-Related Disorders,2001-04-18 00:00:00+00:00,12394,Cocaine-Related Disorders,Cocaine-Related Disorders,@DISEASE_Cocaine_Related_Disorders,exact,True,,0,,1
Methylphenidate,NCT00015223,Methylphenidate in the Treatment of Cocaine Dependent Patients With Adult Attention Deficit Hyperactivity Disorder - 5,COMPLETED,PHASE2,Cocaine-Related Disorders; Substance-Related Disorders,2001-04-18 00:00:00+00:00,12394,Substance-Related Disorders,Substance-Related Disorders,@DISEASE_Substance_Related_Disorders,exact,True,,0,,1
Methylphenidate,NCT00305370,Aripiprazole Associated With Methylphenidate in Children and Adolescents With Bipolar Disorder and ADHD,COMPLETED,PHASE4,Bipolar Disorder; Attention Deficit Hyperactivity Disorder,2006-03-19 00:00:00+00:00,12400,Bipolar Disorder,Bipolar Disorder,@DISEASE_Bipolar_Disorder,exact,True,,0,,3
Methylphenidate,NCT04132557,"A Study on Suicidality, Psychosis or Substance Abuse With Methylphenidate, Atomoxetine, Amphetamine/Dextroamphetamine or Lisdexamfetamine",COMPLETED,,Attention Deficit Disorder With Hyperactivity,2019-10-17 00:00:00+00:00,12403,Attention Deficit Disorder With Hyperactivity,Attention Deficit Disorder with Hyperactivity,@DISEASE_Attention_Deficit_Disorder_with_Hyperactivity,exact,True,,0,,1
Methylphenidate,NCT04885257,Methylphenidate for Ptsd and Stroke Veterans,COMPLETED,PHASE1; PHASE2,PTSD; Stroke,2021-05-03 00:00:00+00:00,12405,Stroke,Stroke,@DISEASE_Stroke,exact,True,,0,5,0
Methylphenidate,NCT00310986,Breathing Meditation With Methylphenidate for the Treatment of Attention Deficit Hyperactivity Disorder,UNKNOWN,,Attention Deficit Disorder With Hyperactivity,2006-04-04 00:00:00+00:00,12408,Attention Deficit Disorder With Hyperactivity,Attention Deficit Disorder with Hyperactivity,@DISEASE_Attention_Deficit_Disorder_with_Hyperactivity,exact,True,,0,,1
Methylphenidate,NCT00485797,Effects of Ritalin on Postural Stability of Hyper Active Children,COMPLETED,,Attention Deficit Disorder With Hyperactivity,2007-06-12 00:00:00+00:00,12410,Attention Deficit Disorder With Hyperactivity,Attention Deficit Disorder with Hyperactivity,@DISEASE_Attention_Deficit_Disorder_with_Hyperactivity,exact,True,,0,,1
Methylphenidate,NCT03515668,Dopamine and Muscle Function in the Heat,UNKNOWN,,Muscle Force; Hyperthermia,2018-04-23 00:00:00+00:00,12411,Hyperthermia,Hyperthermia,@DISEASE_Hyperthermia,exact,True,,0,,10
Methylphenidate,NCT00889915,Comparing the Effectiveness of New Versus Older Treatments for Attention Deficit Hyperactivity Disorder (The NOTA Study),COMPLETED,PHASE4,Attention Deficit Disorder With Hyperactivity,2009-04-27 00:00:00+00:00,12412,Attention Deficit Disorder With Hyperactivity,Attention Deficit Disorder with Hyperactivity,@DISEASE_Attention_Deficit_Disorder_with_Hyperactivity,exact,True,,0,,1
Methylphenidate,NCT03814356,Stimulant Therapy Targeted to Individualized Connectivity Maps to Promote ReACTivation of Consciousness,ACTIVE_NOT_RECRUITING,PHASE1,"Brain Injury Traumatic Severe (Diagnosis); Coma; Consciousness, Level Altered; Anoxic Brain Injury",2019-01-15 00:00:00+00:00,12420,Coma,Coma,@DISEASE_Coma,exact,True,,0,,9
Methylphenidate,NCT01541605,Methylphenidate for the Treatment of Acute Mania,COMPLETED,PHASE3,Mania,2012-02-16 00:00:00+00:00,12421,Mania,Mania,@DISEASE_Mania,exact,True,,0,,1
Methylphenidate,NCT01012622,An Efficacy and Safety Study of Osmotic Release Oral System (OROS) Methylphenidate in Participants With Attention Deficit Hyperactivity Disorder (ADHD),COMPLETED,PHASE4,Attention Deficit Disorder With Hyperactivity,2009-11-05 00:00:00+00:00,12423,Attention Deficit Disorder With Hyperactivity,Attention Deficit Disorder with Hyperactivity,@DISEASE_Attention_Deficit_Disorder_with_Hyperactivity,exact,True,,0,,1
Methylphenidate,NCT01921582,A Comparison of Methylphenidate and Cognitive Behavioural Therapy for the Treatment of Binge Eating Disorder,COMPLETED,PHASE2,Binge-Eating Disorder,2013-08-07 00:00:00+00:00,12424,Binge-Eating Disorder,Binge-Eating Disorder,@DISEASE_Binge_Eating_Disorder,exact,True,,0,,1
Methylphenidate,NCT01348607,Methylphenidate HCl or Modafinil in Treating Young Patients With Excessive Daytime Sleepiness After Cancer Therapy,TERMINATED,PHASE2,"Central Nervous System Tumor, Pediatric; Fatigue; Specific Disorders of Sleep",2011-05-04 00:00:00+00:00,12426,Fatigue,Fatigue,@DISEASE_Fatigue,exact,True,,0,,10
Methylphenidate,NCT00273741,Ritalin: Antiasthenic Effect of Methylphenidate (Ritalin) in Palliative Care in Cancer Patients,TERMINATED,PHASE3,Asthenia; Neoplasms,2006-01-06 00:00:00+00:00,12436,Asthenia,Asthenia,@DISEASE_Asthenia,exact,True,,0,,2
Methylphenidate,NCT00273741,Ritalin: Antiasthenic Effect of Methylphenidate (Ritalin) in Palliative Care in Cancer Patients,TERMINATED,PHASE3,Asthenia; Neoplasms,2006-01-06 00:00:00+00:00,12436,Neoplasms,Neoplasms,@DISEASE_Neoplasms,exact,True,,0,,10
Methylphenidate,NCT02148783,Dopamine Receptor Imaging to Predict Response to Stimulant Therapy in Chronic TBI,TERMINATED,PHASE2,Traumatic Brain Injury,2014-05-20 00:00:00+00:00,12442,Traumatic Brain Injury,Brain Injuries Traumatic,@DISEASE_Brain_Injuries_Traumatic,token_set_exact,True,,0,,2
Methylphenidate,NCT00249353,An Effectiveness and Safety Study of CONCERTA® (Methylphenidate Hydrochloride) in the Treatment of Adolescents With Attention Deficit Hyperactivity Disorder,COMPLETED,PHASE3,Attention Deficit Disorder With Hyperactivity,2005-11-04 00:00:00+00:00,12444,Attention Deficit Disorder With Hyperactivity,Attention Deficit Disorder with Hyperactivity,@DISEASE_Attention_Deficit_Disorder_with_Hyperactivity,exact,True,,0,,1
Methylphenidate,NCT00326391,A Safety and Effectiveness Study of Methylphenidate HCl Extended-release Tablets in Adults With Attention Deficit Hyperactivity Disorder,COMPLETED,PHASE3,Attention Deficit Disorder With Hyperactivity,2006-05-12 00:00:00+00:00,12448,Attention Deficit Disorder With Hyperactivity,Attention Deficit Disorder with Hyperactivity,@DISEASE_Attention_Deficit_Disorder_with_Hyperactivity,exact,True,,0,,1
Methylphenidate,NCT02874690,Eye Tracking as a Predictor of Methylphenidate Response in Autism With ADHD,COMPLETED,EARLY_PHASE1,Autism Spectrum Disorder; Attention Deficit Hyperactivity Disorder,2016-03-04 00:00:00+00:00,12450,Autism Spectrum Disorder,Autism Spectrum Disorder,@DISEASE_Autism_Spectrum_Disorder,exact,True,,0,,1
Methylphenidate,NCT00061087,Treatment of Adult Attention Deficit Hyperactivity Disorder (ADHD) in Methadone Patients - 1,COMPLETED,PHASE2; PHASE3,ADHD; Opioid-Related Disorders; Cocaine Dependence,2003-05-21 00:00:00+00:00,12459,Opioid-Related Disorders,Opioid-Related Disorders,@DISEASE_Opioid_Related_Disorders,exact,True,,0,,1
Methylphenidate,NCT06369714,Neurofeedback-Based Digital Therapeutics for the Diagnosis and Treatment of ADHD in Children.,RECRUITING,,Attention Deficit Disorder With Hyperactivity; Executive Function Disorder,2024-04-02 00:00:00+00:00,12469,Attention Deficit Disorder With Hyperactivity,Attention Deficit Disorder with Hyperactivity,@DISEASE_Attention_Deficit_Disorder_with_Hyperactivity,exact,True,,0,,1
Methylphenidate,NCT07024303,Measurement of Treatment Effects,NOT_YET_RECRUITING,EARLY_PHASE1,Challenging Behavior; Autism Spectrum Disorder,2025-06-08 00:00:00+00:00,12474,Autism Spectrum Disorder,Autism Spectrum Disorder,@DISEASE_Autism_Spectrum_Disorder,exact,True,,0,,1
Methylphenidate,NCT05301361,Sensitivity of the NIH Toolbox to Stimulant Treatment in Intellectual Disabilities,ENROLLING_BY_INVITATION,PHASE1,Intellectual Disability; Fragile X Syndrome; Down Syndrome; Attention Deficit Hyperactivity Disorder,2022-03-08 00:00:00+00:00,12475,Intellectual Disability,Intellectual Disability,@DISEASE_Intellectual_Disability,exact,True,,0,,6
Methylphenidate,NCT05301361,Sensitivity of the NIH Toolbox to Stimulant Treatment in Intellectual Disabilities,ENROLLING_BY_INVITATION,PHASE1,Intellectual Disability; Fragile X Syndrome; Down Syndrome; Attention Deficit Hyperactivity Disorder,2022-03-08 00:00:00+00:00,12475,Fragile X Syndrome,Fragile X Syndrome,@DISEASE_Fragile_X_Syndrome,exact,True,,0,,3
Methylphenidate,NCT05301361,Sensitivity of the NIH Toolbox to Stimulant Treatment in Intellectual Disabilities,ENROLLING_BY_INVITATION,PHASE1,Intellectual Disability; Fragile X Syndrome; Down Syndrome; Attention Deficit Hyperactivity Disorder,2022-03-08 00:00:00+00:00,12475,Down Syndrome,Down Syndrome,@DISEASE_Down_Syndrome,exact,True,,0,,5
Methylphenidate,NCT00246233,CONCERTA® (Methylphenidate Hydrochloride) as add-on Therapy in the Treatment of Adult Major Depressive Disorder.,COMPLETED,PHASE3,"Depressive Disorder, Major",2005-10-28 00:00:00+00:00,12476,"Depressive Disorder, Major",Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,exact,True,,0,,5
Methylphenidate,NCT02638168,Effects of Evening Dose of Immediate Release Methylphenidate on Sleep in Children With ADHD,TERMINATED,PHASE4,Attention Deficit Disorder With Hyperactivity; Behavioral Insomnia of Childhood,2015-12-15 00:00:00+00:00,12478,Attention Deficit Disorder With Hyperactivity,Attention Deficit Disorder with Hyperactivity,@DISEASE_Attention_Deficit_Disorder_with_Hyperactivity,exact,True,,0,,1
Methylphenidate,NCT00424099,Methylphenidate and a Nursing Telephone Intervention for Fatigue,COMPLETED,PHASE2; PHASE3,Advanced Cancer; Fatigue,2007-01-16 00:00:00+00:00,12479,Fatigue,Fatigue,@DISEASE_Fatigue,exact,True,,0,,10
Methylphenidate,NCT02327195,General Anesthesia Emergence Induced by Methylphenidate,COMPLETED,PHASE1,Delayed Emergence From Anesthesia,2014-12-16 00:00:00+00:00,12488,Delayed Emergence From Anesthesia,Delayed Emergence from Anesthesia,@DISEASE_Delayed_Emergence_from_Anesthesia,exact,True,,0,,1
Methylphenidate,NCT02643732,Fatigue in Sarcoidosis - Treatment With Methylphenidate,UNKNOWN,,Sarcoidosis; Fatigue,2015-12-23 00:00:00+00:00,12492,Sarcoidosis,Sarcoidosis,@DISEASE_Sarcoidosis,exact,True,,0,,4
Methylphenidate,NCT02643732,Fatigue in Sarcoidosis - Treatment With Methylphenidate,UNKNOWN,,Sarcoidosis; Fatigue,2015-12-23 00:00:00+00:00,12492,Fatigue,Fatigue,@DISEASE_Fatigue,exact,True,,0,,10
Methylphenidate,NCT00246207,CONCERTA (OROS Methylphenidate Hydrochloride) for the Treatment of Attention Deficit Hyperactivity Disorder in Adults,COMPLETED,PHASE3,Attention Deficit Disorder With Hyperactivity,2005-10-28 00:00:00+00:00,12494,Attention Deficit Disorder With Hyperactivity,Attention Deficit Disorder with Hyperactivity,@DISEASE_Attention_Deficit_Disorder_with_Hyperactivity,exact,True,,0,,1
Methylphenidate,NCT05041946,"Patient Controlled Methylphenidate for Cancer Related Fatigue: A Double Blind, Randomized, Placebo Controlled Trial",COMPLETED,PHASE3,Fatigue; Cancer,2021-09-03 00:00:00+00:00,12500,Fatigue,Fatigue,@DISEASE_Fatigue,exact,True,,0,,10
Methylphenidate,NCT00035139,Pediatric Traumatic Brain Injury: Methylphenidate Effects on Early Recovery,COMPLETED,PHASE4,Brain Injuries,2002-05-02 00:00:00+00:00,12502,Brain Injuries,Brain Injuries,@DISEASE_Brain_Injuries,exact,True,,0,,6
Methylphenidate,NCT02225106,Dopamine Receptor Imaging to Predict Response to Stimulant Therapy in Chronic TBI,COMPLETED,PHASE2,Cognition Disorder; Attention Deficit Disorder; Traumatic Brain Injury,2014-08-23 00:00:00+00:00,12503,Cognition Disorder,Cognition Disorders,@DISEASE_Cognition_Disorders,token_set_exact,True,,0,,1
Methylphenidate,NCT02225106,Dopamine Receptor Imaging to Predict Response to Stimulant Therapy in Chronic TBI,COMPLETED,PHASE2,Cognition Disorder; Attention Deficit Disorder; Traumatic Brain Injury,2014-08-23 00:00:00+00:00,12503,Traumatic Brain Injury,Brain Injuries Traumatic,@DISEASE_Brain_Injuries_Traumatic,token_set_exact,True,,0,,2
Methylphenidate,NCT00015067,Cocaine-Methylphendidate Interaction Study - 4,COMPLETED,PHASE1,Cocaine-Related Disorders,2001-04-18 00:00:00+00:00,12508,Cocaine-Related Disorders,Cocaine-Related Disorders,@DISEASE_Cocaine_Related_Disorders,exact,True,,0,,1
