"drug","disease","pmid","positive","pub_year","pub_types"
"Lisinopril","Treatment Failure","27984005",TRUE,"2017","Journal Article; Randomized Controlled Trial"
"Lisinopril","Hypertension","27938852",TRUE,"2016","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Lisinopril","Hypertension","27703294",TRUE,"2016","Journal Article; Randomized Controlled Trial"
"Lisinopril","Hypertension","27391223",TRUE,"2016","Journal Article; Randomized Controlled Trial"
"Lisinopril","Cardiovascular Diseases","27367818",TRUE,"2016","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't; Research Support, N.I.H., Extramural"
"Lisinopril","Hypertension","27221151",TRUE,"2017","Journal Article; Randomized Controlled Trial"
"Lisinopril","Diabetes Mellitus, Type 2","26761971",TRUE,"2015","Clinical Trial; English Abstract; Journal Article"
"Lisinopril","Hypertension","26761971",TRUE,"2015","Clinical Trial; English Abstract; Journal Article"
"Lisinopril","Kidney Failure, Chronic","26761971",TRUE,"2015","Clinical Trial; English Abstract; Journal Article"
"Lisinopril","Cardiovascular Diseases","26743587",TRUE,"2016","Journal Article; Multicenter Study; Randomized Controlled Trial"
"Lisinopril","Coronary Artery Disease","26625516",TRUE,"2015","English Abstract; Journal Article; Multicenter Study; Randomized Controlled Trial"
"Lisinopril","Hypertension","26625516",TRUE,"2015","English Abstract; Journal Article; Multicenter Study; Randomized Controlled Trial"
"Lisinopril","Essential Hypertension","26600645",TRUE,"2015","Comparative Study; Journal Article; Randomized Controlled Trial"
"Lisinopril","Hypertension","26600645",TRUE,"2015","Comparative Study; Journal Article; Randomized Controlled Trial"
"Lisinopril","Hypertension","26546591",TRUE,"2016","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Lisinopril","Kidney Failure, Chronic","26546591",TRUE,"2016","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Lisinopril","Disease Progression","26482258",TRUE,"2015","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, U.S. Gov't, Non-P.H.S."
"Lisinopril","Hypertension","26482258",TRUE,"2015","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, U.S. Gov't, Non-P.H.S."
"Lisinopril","Kidney Failure, Chronic","26482258",TRUE,"2015","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, U.S. Gov't, Non-P.H.S."
"Lisinopril","Cerebrovascular Disorders","26123256",TRUE,"2015","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lisinopril","Deglutition Disorders","26123256",TRUE,"2015","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lisinopril","Hypertension","25807932",TRUE,"2015","Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Lisinopril","Kidney Diseases","25784174",TRUE,"2015","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Lisinopril","Coronary Disease","25518509",TRUE,"2014","Clinical Trial; Journal Article"
"Lisinopril","Essential Hypertension","25518509",TRUE,"2014","Clinical Trial; Journal Article"
"Lisinopril","Hypertension","25518509",TRUE,"2014","Clinical Trial; Journal Article"
"Lisinopril","Hypertension","25455006",TRUE,"2014","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lisinopril","Stroke","25455006",TRUE,"2014","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lisinopril","Metabolic Syndrome","25440999",TRUE,"2015","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lisinopril","Disease Progression","25399733",TRUE,"2014","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lisinopril","Hypertension","25399733",TRUE,"2014","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lisinopril","Disease Progression","25399731",TRUE,"2014","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lisinopril","Hypertension","25399731",TRUE,"2014","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lisinopril","Kidney Failure, Chronic","25399731",TRUE,"2014","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lisinopril","Diabetes Mellitus, Type 2","25306751",TRUE,"2014","Clinical Trial; English Abstract; Journal Article"
"Lisinopril","Hypertension","25306751",TRUE,"2014","Clinical Trial; English Abstract; Journal Article"
"Lisinopril","Cardiovascular Diseases","25259546",TRUE,"2015","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial"
"Lisinopril","Hypertension","25259546",TRUE,"2015","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial"
"Lisinopril","Hypertension","25002161",TRUE,"2014","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Lisinopril","Peripheral Arterial Disease","25002161",TRUE,"2014","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Lisinopril","Cardiovascular Diseases","24868083",TRUE,"2014","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lisinopril","Cardiovascular Diseases","24842697",TRUE,"2014","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lisinopril","Hypertension","24842697",TRUE,"2014","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lisinopril","Acute Coronary Syndrome","24739073",TRUE,"2014","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Lisinopril","Hypertension","24739073",TRUE,"2014","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Lisinopril","Cardiovascular Diseases","24676715",TRUE,"2015","Journal Article; Multicenter Study; Pragmatic Clinical Trial; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lisinopril","Hypertension","24676715",TRUE,"2015","Journal Article; Multicenter Study; Pragmatic Clinical Trial; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lisinopril","Hypertension","24398888",TRUE,"2014","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Lisinopril","Kidney Failure, Chronic","24398888",TRUE,"2014","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Lisinopril","Treatment Failure","24398888",TRUE,"2014","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Lisinopril","Hypertension","24283598",TRUE,"2013","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lisinopril","Diabetes Mellitus, Type 2","24261232",TRUE,"2013","Clinical Trial; English Abstract; Journal Article"
"Lisinopril","Hypertension","24261232",TRUE,"2013","Clinical Trial; English Abstract; Journal Article"
"Lisinopril","Kidney Failure, Chronic","24206457",TRUE,"2013","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, U.S. Gov't, Non-P.H.S."
"Lisinopril","Hypertension","24078198",TRUE,"2014","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lisinopril","Stroke","24078198",TRUE,"2014","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lisinopril","Cardiovascular Diseases","24002278",TRUE,"2013","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lisinopril","Diabetes Mellitus, Type 2","23815535",TRUE,"2013","Journal Article; Randomized Controlled Trial"
"Lisinopril","Hypertension","23815535",TRUE,"2013","Journal Article; Randomized Controlled Trial"
"Lisinopril","Hypertension","23548389",TRUE,"2013","Clinical Trial; English Abstract; Journal Article"
"Lisinopril","Coronary Disease","23529173",TRUE,"2013","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lisinopril","Heart Failure","23529173",TRUE,"2013","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lisinopril","Hypertension","23529173",TRUE,"2013","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lisinopril","Stroke","23529173",TRUE,"2013","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lisinopril","Hypertension","23519546",TRUE,"2013","Clinical Trial, Phase IV; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lisinopril","Cardiovascular Diseases","23382539",TRUE,"2014","Comparative Study; Journal Article; Randomized Controlled Trial"
"Lisinopril","Hypertension","23382539",TRUE,"2014","Comparative Study; Journal Article; Randomized Controlled Trial"
"Lisinopril","Diabetes Mellitus, Type 2","24640663",TRUE,"2013","Clinical Trial; English Abstract; Journal Article"
"Lisinopril","Hypertension","24640663",TRUE,"2013","Clinical Trial; English Abstract; Journal Article"
"Lisinopril","Hypertension","23190794",TRUE,"2013","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lisinopril","Hypertension","23107894",TRUE,"2012","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lisinopril","HIV Infections","23082133",TRUE,"2012","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lisinopril","Hypertension","23020955",TRUE,"2013","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lisinopril","Hypertension","22980373",TRUE,"2012","Journal Article; Randomized Controlled Trial"
"Lisinopril","Hypertension","22947356",TRUE,"2012","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lisinopril","Diabetes Mellitus, Type 2","22939518",TRUE,"2013","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lisinopril","Disease Progression","22939518",TRUE,"2013","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lisinopril","Chronic Disease","22490878",TRUE,"2012","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Lisinopril","Coronary Disease","22490878",TRUE,"2012","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Lisinopril","Heart Failure","22490878",TRUE,"2012","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Lisinopril","Hypertension","22490878",TRUE,"2012","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Lisinopril","Kidney Diseases","22490878",TRUE,"2012","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Lisinopril","Kidney Failure, Chronic","22490878",TRUE,"2012","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Lisinopril","Stroke","22490878",TRUE,"2012","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Lisinopril","Cardiovascular Diseases","22470539",TRUE,"2012","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Lisinopril","Heart Failure","22470539",TRUE,"2012","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Lisinopril","Hypertension","22470539",TRUE,"2012","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Lisinopril","Stroke","22470539",TRUE,"2012","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Lisinopril","Cardiovascular Diseases","22431578",TRUE,"2012","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lisinopril","Hypertension","22431578",TRUE,"2012","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lisinopril","Cognition Disorders","22412114",TRUE,"2012","Comparative Study; Letter; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lisinopril","Hypertension","22412114",TRUE,"2012","Comparative Study; Letter; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lisinopril","Coronary Disease","22388798",TRUE,"2012","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Lisinopril","Hypertension","22388798",TRUE,"2012","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Lisinopril","Hypertension","22277140",TRUE,"2012","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lisinopril","Hypertension","22264722",TRUE,"2012","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lisinopril","Hypertension","21980964",TRUE,"2011","Journal Article; Randomized Controlled Trial"
"Lisinopril","Chronic Disease","21791491",TRUE,"2011","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lisinopril","Hypertension","21791491",TRUE,"2011","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lisinopril","Kidney Diseases","21791491",TRUE,"2011","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lisinopril","Stroke","21676221",TRUE,"2011","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Lisinopril","Hypertension","21406601",TRUE,"2012","Journal Article; Multicenter Study; Randomized Controlled Trial"
"Lisinopril","Disease Progression","21266204",TRUE,"2011","Clinical Trial, Phase III; Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Lisinopril","Hypertension","21266204",TRUE,"2011","Clinical Trial, Phase III; Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
