drug,nct_id,title,status,phase,disease,first_submit
Budesonide; Formoterol,NCT03478683,"A Randomized Study, Comparing Fluticasone Furoate/Umeclidinium/Vilanterol (FF/UMEC/VI) Single Inhaler Triple Therapy, Versus Multiple Inhaler Therapy (Budesonide/Formoterol Plus Tiotropium) in Subjects With Chronic Obstructive Pulmonary Disease (COPD)",COMPLETED,PHASE4,Pulmonary Disease Chronic Obstructive,2018-03-23 00:00:00+00:00
Budesonide; Formoterol,NCT00259779,Comparison Between Symbicort® and Prednisolone in COPD,COMPLETED,PHASE3,Pulmonary Disease Chronic Obstructive,2005-11-29 00:00:00+00:00
Budesonide; Formoterol,NCT07103642,EXACERBATIONS AND REAL-WORLD OUTOMES AMONG PATIENTS WITH COPD INITIATING BREZTRI (EROS+CP Japan Study),COMPLETED,,Pulmonary Disease Chronic Obstructive,2025-07-29 00:00:00+00:00
Budesonide; Formoterol,NCT02495168,"Randomized, Placebo-Controlled, Multidose, Study Comparing Generic Budesonide/Formoterol Fumarate Dihydrate to Symbicort® in Asthmatic Participants",COMPLETED,PHASE3,Asthma,2015-07-01 00:00:00+00:00
Budesonide; Formoterol,NCT00687310,"Does Tailored Education in Asthma Care Help Improve Patient Satisfaction, Adherence, and Quality of Life (TEACH) Trial",COMPLETED,PHASE4,Asthma,2008-05-28 00:00:00+00:00
Budesonide; Formoterol,NCT00536913,"Evaluation of Safety and Efficacy of Symbicort® pMDI, With or Without Spacer, in Children (6-11 Years) With Asthma",COMPLETED,PHASE3,Asthma,2007-09-26 00:00:00+00:00
Budesonide; Formoterol,NCT00252863,DESOLO - SiT Peri-Launch: A Comparison of Symbicort Single Inhaler Therapy and Conventional Best Practice for the Treatment of Persistent Asthma in Adults,COMPLETED,PHASE3,Asthma,2005-11-14 00:00:00+00:00
Budesonide; Formoterol,NCT03250182,A Study to Assess the PK and Safety of PT010 in Subjects With COPD Following Single and Repeat Dose,COMPLETED,PHASE1,Pulmonary Disease Chronic Obstructive,2017-08-11 00:00:00+00:00
Budesonide; Formoterol,NCT02526758,Small Airways Evaluation and Treatment,UNKNOWN,PHASE4,Pulmonary Disease Chronic Obstructive,2015-08-10 00:00:00+00:00
Budesonide; Formoterol,NCT00272753,Effect of Budesonide / Formoterol Combination in Repeated AMP Provocations,COMPLETED,PHASE4,Asthma,2006-01-04 00:00:00+00:00
Budesonide; Formoterol,NCT00419744,A Comparison of SYMBICORT® pMDI With Formoterol Turbuhaler® in Subjects With COPD,COMPLETED,PHASE3,Pulmonary Disease Chronic Obstructive,2007-01-05 00:00:00+00:00
Budesonide; Formoterol,NCT00159263,Effect of Symbicort on GR Localisation in Asthma,COMPLETED,,Asthma,2005-09-08 00:00:00+00:00
Budesonide; Formoterol,NCT00288379,SMILDA - Symbicort®Turbuhaler® Allergan Challenge Study in Allergic Patients With Mild Asthma,COMPLETED,PHASE3,Asthma,2006-02-07 00:00:00+00:00
Budesonide; Formoterol,NCT00849095,Prn Budesonide/Formoterol Versus Regular Budesonide/Formoterol Plus Prn Terbutaline in Mild-Moderate Asthma,COMPLETED,PHASE3,Asthma,2009-02-20 00:00:00+00:00
Budesonide; Formoterol,NCT01351792,A Study in Patients With Chronic Obstructive Pulmonary Disease (FAIR),TERMINATED,PHASE3,Pulmonary Disease Chronic Obstructive,2011-05-10 00:00:00+00:00
Budesonide; Formoterol,NCT06676319,Study of Lunsekimig (SAR443765) Compared With Placebo in Adults With High-risk Asthma,RECRUITING,PHASE2,Asthma,2024-11-04 00:00:00+00:00
Budesonide; Formoterol,NCT02446418,A Study to Compare the Efficacy of Fluticasone Furoate/Vilanterol Inhalation Powder With Usual Inhaled Corticosteroids (ICS)/Long Acting Beta Agonists (LABA) in Persistent Asthma,COMPLETED,PHASE3,Asthma,2015-05-14 00:00:00+00:00
Budesonide; Formoterol,NCT05311306,REported Outcomes in COPD With Trixeo in Real worlD in Germany,COMPLETED,,Pulmonary Disease Chronic Obstructive,2022-03-28 00:00:00+00:00
Budesonide; Formoterol,NCT02308098,To Confirm Equivalent Bronchodilator Efficacy of the Test Product Compared to the Reference Product,COMPLETED,PHASE3,Asthma,2014-12-02 00:00:00+00:00
Budesonide; Formoterol,NCT03015259,"Randomized, Placebo-controlled, Multi-dose, Study Comparing Budesonide/Formoterol to Symbicort® in Asthmatic Patients",COMPLETED,PHASE3,Asthma,2017-01-06 00:00:00+00:00
Budesonide; Formoterol,NCT00668408,LTOT in COPD Patients With Moderate Chronic Hypoxemia and Chronic Heart Failure,UNKNOWN,PHASE4,Lung Diseases Obstructive,2008-04-28 00:00:00+00:00
Budesonide; Formoterol,NCT01181063,Pharmacokinetic Pilot Study on Budesonide/Formoterol Device-metered Dry Powder Inhalers,COMPLETED,PHASE1,Asthma,2010-08-12 00:00:00+00:00
Budesonide; Formoterol,NCT00867737,Onset of Action of Advair Hydrofluoroalkane (HFA) 115/21 in Comparison to Symbicort Pressurised Metered-Dose Inhalers (pMDI) 160/4.5 Measured by Impulse Oscillometry (IOS),UNKNOWN,PHASE4,Asthma,2009-03-23 00:00:00+00:00
Budesonide; Formoterol,NCT06742736,EXACERBATIONS AND REAL-WORLD OUTOMES INCLUDING CARDIOPULMONARY EVENTS AMONG PATIENTS WITH CHRONIC OBSTRUCTIVE PULMONARY DISEASE (MITOS: EROS+CP US Study),COMPLETED,,Pulmonary Disease Chronic Obstructive,2024-12-16 00:00:00+00:00
Budesonide; Formoterol,NCT04193878,ARrest RESpiraTory Failure From PNEUMONIA,TERMINATED,PHASE3,Pneumonia,2019-12-03 00:00:00+00:00
Budesonide; Formoterol,NCT01961154,Stepping Down of Asthma Medication in Controlled Asthma,COMPLETED,,Asthma,2013-10-09 00:00:00+00:00
Budesonide; Formoterol,NCT01623544,Asthma Comparative Effectiveness Study,COMPLETED,,Asthma,2012-06-18 00:00:00+00:00
Budesonide; Formoterol,NCT02149199,A Clinical Study to Evaluate Symbicort Turbuhaler Used 'as Needed' in Adults and Adolescents With Asthma.,COMPLETED,PHASE3,Asthma,2014-05-16 00:00:00+00:00
Budesonide; Formoterol,NCT00915538,Comparing Bronchodilation of Symbicort With and Without Valved Holding Chamber (Aerochamber Plus),COMPLETED,PHASE4,Asthma,2009-06-04 00:00:00+00:00
Budesonide; Formoterol,NCT03333018,A Drug Utilisation Post-authorisation Study of New Users of Aclidinium Bromide (Monotherapy or in Combination),COMPLETED,,Pulmonary Disease Chronic Obstructive,2017-10-06 00:00:00+00:00
Budesonide; Formoterol,NCT00611520,Symbicort in Chronic Obstructive Pulmonary Disease,COMPLETED,,Pulmonary Disease Chronic Obstructive,2008-01-29 00:00:00+00:00
Budesonide; Formoterol,NCT01225913,Mechanism(s) of Airflow Limitation During Exacerbation of Asthma,RECRUITING,PHASE4,Asthma,2010-10-19 00:00:00+00:00
Budesonide; Formoterol,NCT06297668,"A Study to Assess the Pharmacokinetics and Safety of Budesonide, Glycopyrronium, & Formoterol (BGF) Metered Dose Inhaler (MDI) With a Next-Generation Propellant (NGP) With a Spacer, BGF MDI Hydrofluoroalkane (HFA) With a Spacer, as Well as BGF MDI NGP Without a Spacer",COMPLETED,PHASE1,Pulmonary Disease Chronic Obstructive,2024-03-01 00:00:00+00:00
Budesonide; Formoterol,NCT02237508,A Clinical Study to Evaluate Z7200 (Budesonide/Formoterol) Pharmacokinetics Profile in Healthy Volunteers,COMPLETED,PHASE1,Asthma,2014-09-02 00:00:00+00:00
Budesonide; Formoterol,NCT00557297,NIS for Patients Using Symbicort Turbuhaler for Maintenance and Reliever Therapy in a Single Inhaler,COMPLETED,,Asthma,2007-11-09 00:00:00+00:00
Budesonide; Formoterol,NCT03563001,Differences of Small Airways Function Between Chronic Obstructive Pulmonary Disease(COPD) and Asthma-copd Overlap(ACO),UNKNOWN,PHASE4,Pulmonary Disease Chronic Obstructive; Asthma-Chronic Obstructive Pulmonary Disease Overlap Syndrome,2018-05-23 00:00:00+00:00
Budesonide; Formoterol,NCT05755906,A 12-week Study to Assess the Efficacy and Safety of Budesonide and Formoterol Fumarate Metered Dose Inhaler Relative to Budesonide Metered Dose Inhaler in Participants With Inadequately Controlled Asthma (LITHOS),COMPLETED,PHASE3,Asthma,2023-02-23 00:00:00+00:00
Budesonide; Formoterol,NCT06712563,Pooled Analysis of Single-arm Studies of Budesonide/Glycopyrronium/Formoterol (BGF) in Routine Care Setting,RECRUITING,,Pulmonary Disease Chronic Obstructive,2024-11-27 00:00:00+00:00
Budesonide; Formoterol,NCT00651768,Titratable Dosing in Moderate to Severe Asthmatics,COMPLETED,PHASE3,Asthma,2008-04-01 00:00:00+00:00
Budesonide; Formoterol,NCT00646529,Long-Term Safety of Symbicort in Asthmatic Children - SAPLING,COMPLETED,PHASE3,Asthma,2008-03-26 00:00:00+00:00
Budesonide; Formoterol,NCT00238784,SOLO-Symbicort® in the Treatment of Persistent Asthma in Adolescents & Adults,COMPLETED,PHASE3,Asthma,2005-10-12 00:00:00+00:00
Budesonide; Formoterol,NCT02196077,"Efficacy and Safety Study of PT009, PT008, and PT005 in Subjects With Moderate to Severe Chronic Obstructive Pulmonary Disease (COPD)",COMPLETED,PHASE2,Pulmonary Disease Chronic Obstructive,2014-07-16 00:00:00+00:00
Budesonide; Formoterol,NCT05322707,BE Study Budesonide 80 μg and Formoterol Fumarate Dihydrate 4.5 μg Inhalation Product in Asthma Patient,COMPLETED,PHASE3,Asthma,2022-03-31 00:00:00+00:00
Budesonide; Formoterol,NCT00612976,Symbicort in Chronic Obstruktive Pulmonary Disease,COMPLETED,,Pulmonary Disease Chronic Obstructive,2008-01-30 00:00:00+00:00
Budesonide; Formoterol,NCT05111262,Symptom-driven ICS/LABA Therapy for Patients With Asthma Non-adherent to Daily Maintenance Inhalers,ACTIVE_NOT_RECRUITING,PHASE1; PHASE2,Asthma,2021-10-27 00:00:00+00:00
Budesonide; Formoterol,NCT02833480,A Study to Investigate the Differential Effects of Inhaled Symbicort and Advair on Lung Microbiota,UNKNOWN,PHASE2,Pulmonary Disease Chronic Obstructive,2016-05-26 00:00:00+00:00
Budesonide; Formoterol,NCT00259792,SYMPHONIE - A Comparison of Symbicort Single Inhaler and Conventional Best Practice for the Treatment of Persistent Asthma in Adolescents and Adults,COMPLETED,PHASE3,Asthma,2005-11-29 00:00:00+00:00
Budesonide; Formoterol,NCT02227394,Study to Compare the Effects of Z7200 And Symbicort® Turbohaler on Respiratory Imaging Parameters in Asthmatic Patients,COMPLETED,PHASE2,Asthma,2014-08-25 00:00:00+00:00
Budesonide; Formoterol,NCT05084222,Use of Buventol Easyhaler and Bufomix Easyhaler in Methacoline Challenge Testing,COMPLETED,PHASE4,Asthma,2021-09-15 00:00:00+00:00
Budesonide; Formoterol,NCT00800241,Budesonide/Formoterol for Maintenance and Reliever Therapy Among Asthma Patients in Thailand,COMPLETED,,Asthma,2008-12-01 00:00:00+00:00
Budesonide; Formoterol,NCT00576069,Mechanism(s)of Airflow Limitation in Moderate-severe Persistent Asthma,RECRUITING,,Asthma,2007-12-17 00:00:00+00:00
Budesonide; Formoterol,NCT00242775,"Comparison of the Efficacy/Safety of Symbicort® Turbuhaler®,Seretide™ Diskus™ 50/500 µg & Terbutaline Turbuhaler® 0.4 mg",COMPLETED,PHASE3,Asthma,2005-10-20 00:00:00+00:00
Budesonide; Formoterol,NCT00206154,"A Comparison of Symbicort® pMDI 2 x 160/4.5 μg Bid and Symbicort® pMDI 2 x 80/4.5 μg Bid With Formoterol Turbuhaler®, Budesonide pMDI, the Combination of Formoterol Turbuhaler® and Budesonide pMDI, and Placebo in COPD Patients",COMPLETED,PHASE3,Pulmonary Disease Chronic Obstructive,2005-09-13 00:00:00+00:00
Budesonide; Formoterol,NCT02574975,Assessment of Airway Responsiveness and Treatment Efficacy in Asthmatics,UNKNOWN,PHASE4,Asthma,2015-10-08 00:00:00+00:00
Budesonide; Formoterol,NCT00476099,Efficacy and Safety Study of Beclometasone/Formoterol Single Inhaler in Patients With COPD,COMPLETED,PHASE3,Pulmonary Disease Chronic Obstructive,2007-05-18 00:00:00+00:00
Budesonide; Formoterol,NCT00937066,Cost-effectiveness Study of Symbicort as Maintenance and Reliever Therapy (SMART),COMPLETED,,Asthma,2009-07-09 00:00:00+00:00
Budesonide; Formoterol,NCT00244608,A Comparison of the Control of Asthma Provided by Symbicort® Turbuhaler® Versus Symbicort® Turbuhaler® Plus Pulmicort® Turbuhaler® Plus Terbutaline Turbuhaler®,COMPLETED,PHASE3,Asthma,2005-10-25 00:00:00+00:00
Budesonide; Formoterol,NCT01593826,Comparison of Absorption of Budesonide and Formoterol From Budesonide/Formoterol Easyhaler and Symbicort Turbuhaler,COMPLETED,PHASE1,Asthma,2012-05-04 00:00:00+00:00
Atenolol,NCT00185185,Olmesartan Medoxomil in Atherosclerosis,COMPLETED,PHASE3,Essential Hypertension,2005-09-12 00:00:00+00:00
Atenolol,NCT03278509,Evaluation of Decreased Usage of Betablockers After Myocardial Infarction in the SWEDEHEART Registry (REDUCE-SWEDEHEART),ACTIVE_NOT_RECRUITING,PHASE4,ST Elevation Myocardial Infarction,2017-08-31 00:00:00+00:00
Atenolol,NCT00000514,Systolic Hypertension in the Elderly Program (SHEP),COMPLETED,PHASE3,Cardiovascular Diseases; Cerebrovascular Disorders; Heart Diseases; Hypertension,1999-10-27 00:00:00+00:00
Atenolol,NCT04320589,the Effect of Dexmedetomidine and Magnesium Sulfate in Open Resection of Pheochromocytoma,COMPLETED,PHASE2,Pheochromocytoma,2020-03-22 00:00:00+00:00
Atenolol,NCT01736488,Clinical Study to Evaluate the Antihypertensive Efficacy and Changes of Neurohormonal Markers of Fimasartan and Atenolol With Exaggerated Blood Pressure Response During Exercise in Essential Hypertensive Patients,COMPLETED,PHASE4,Hypertension,2012-11-19 00:00:00+00:00
Atenolol,NCT02623569,To Assess the Anti-anginal Safety and Efficacy of Ivabradine in Subjects With Stable，Symptomatic Chronic Angina,UNKNOWN,PHASE2,Angina Pectoris,2015-11-29 00:00:00+00:00
Atenolol,NCT03596385,"TREatment With Beta-blockers After myOcardial Infarction withOut Reduced Ejection fracTion""",COMPLETED,PHASE4,Myocardial Infarction,2018-06-15 00:00:00+00:00
Atenolol,NCT01499511,Anglo-Scandinavian Cardiac Outcomes Trial: Post Trial Follow-Up Study,COMPLETED,,Hypertension; Myocardial Infarction; Stroke,2011-02-07 00:00:00+00:00
Atenolol,NCT01682096,Pilot Safety Study of Coronary CTA for the Diagnosis of Acute Coronary Syndrome in the Emergency Room,COMPLETED,,Acute Coronary Syndrome; Coronary Artery Disease; Myocardial Infarction,2012-09-06 00:00:00+00:00
Atenolol,NCT00535925,Nephropathy In Type 2 Diabetes and Cardio-renal Events,COMPLETED,PHASE4,Diabetic Nephropathies,2007-09-24 00:00:00+00:00
Atenolol,NCT01361087,Circulating Transforming Growth Factor Beta (TGF-β) in Individuals With Marfan Syndrome,WITHDRAWN,PHASE3,Marfan Syndrome,2011-05-25 00:00:00+00:00
Atenolol,NCT00925119,Examining Genetic Influence on Response to Beta-Blocker Medications in People With Type 2 Diabetes,TERMINATED,PHASE4,Diabetes Mellitus Type 2,2009-06-17 00:00:00+00:00
Atenolol,NCT03105661,Use of Impedance Cardiography to Decrease the Risk of Pre-eclampsia in Obese Patients,UNKNOWN,EARLY_PHASE1,Obesity Morbid,2017-04-04 00:00:00+00:00
Atenolol,NCT00145210,Safety and Efficacy of Nebivolol in the Treatment of Hypertension in African Americans,COMPLETED,PHASE3,Hypertension,2005-09-01 00:00:00+00:00
Atenolol,NCT00125853,The Effect of Nebivolol on Insulin Sensitivity,COMPLETED,,Hypertension,2005-07-29 00:00:00+00:00
Atenolol,NCT03147092,Matão Controlling Hypertension (MatCH Study): Rationale and Design,UNKNOWN,EARLY_PHASE1,Hypertension,2017-04-30 00:00:00+00:00
Atenolol,NCT04513509,Rate Control in Patients With Atrial Fibrillation,ACTIVE_NOT_RECRUITING,,Atrial Fibrillation,2020-08-09 00:00:00+00:00
Atenolol,NCT00246519,Pharmacogenomic Evaluation of Antihypertensive Responses,COMPLETED,PHASE4,Hypertension,2005-10-27 00:00:00+00:00
Atenolol,NCT00171132,VALENCE: Valsartan Versus Atenolol on Exercise Capacity in Hypertensive Overweight Postmenopausal Women,COMPLETED,PHASE4,Hypertension,2005-09-10 00:00:00+00:00
Atenolol,NCT00529750,Effect of the Angiotensin II Receptor Antagonist Irbesartan on Biochemical and Functional Markers of Endothelial Dysfunction in Patients With Hypertension,COMPLETED,PHASE4,Hypertension,2007-09-12 00:00:00+00:00
Atenolol,NCT03082014,Effects of Amlodipine and Other Blood Pressure Lowering Agents on Microvascular Function,TERMINATED,PHASE3,Cerebral Small Vessel Diseases,2017-03-08 00:00:00+00:00
Atenolol,NCT00200421,A Pilot Study Comparing Nebivolol and Atenolol and Its Effects With Exercise in Patients With Mild to Moderate Hypertension,COMPLETED,PHASE2,Hypertension,2005-09-12 00:00:00+00:00
Atenolol,NCT00185094,"A Comparison of the Effect of Olmesartan Medoxomil, Losartan Potassium, and Atenolol on the Ability of Overweight Patients With High Blood Pressure to Respond to Insulin",COMPLETED,PHASE4,Hypertension; Insulin Resistance; Metabolic Syndrome,2005-09-09 00:00:00+00:00
Atenolol,NCT00000513,Trial of Antihypertensive Intervention Management,COMPLETED,PHASE3,Cardiovascular Diseases; Heart Diseases; Hypertension; Vascular Diseases,1999-10-27 00:00:00+00:00
Atenolol,NCT00578617,Ablation vs Drug Therapy for Atrial Fibrillation - Pilot Trial,COMPLETED,,Atrial Fibrillation,2007-12-14 00:00:00+00:00
Atenolol,NCT00669279,Effect of Carvedilol Controlled-Release (CR) and Atenolol on Central Blood Pressure,COMPLETED,PHASE4,Hypertension,2008-04-28 00:00:00+00:00
Atenolol,NCT00661895,Black Education and Treatment of Hypertension (BEAT HTN),COMPLETED,PHASE4,Hypertension,2007-12-28 00:00:00+00:00
Atenolol,NCT00593710,Losartan Versus Atenolol for the Treatment of Marfan Syndrome,COMPLETED,PHASE2,Marfan Syndrome,2008-01-03 00:00:00+00:00
Atenolol,NCT00913965,To Demonstrate the Relative Bioavailability of Atenolol Tablets,COMPLETED,PHASE1,Hypertension,2009-06-02 00:00:00+00:00
Atenolol,NCT00723801,Effects of Losartan Versus Atenolol on Aortic and Cardiac Muscle Stiffness in Adults With Marfan Syndrome,COMPLETED,PHASE3,Marfan Syndrome,2008-07-25 00:00:00+00:00
Atenolol,NCT00582114,Hypertension in Hemodialysis Patients (Aim 3),TERMINATED,PHASE3,Hypertension; Hypertrophy Left Ventricular,2007-12-20 00:00:00+00:00
Atenolol,NCT00232882,"Pharmacodynamic Influences of Candesartan, Atenolol, Hydrochlorothiazide and Drug Combinations in Hypertensive Patients.",COMPLETED,PHASE4,Hypertension,2005-10-03 00:00:00+00:00
Atenolol,NCT00429364,Comparison of Two Medications Aimed at Slowing Aortic Root Enlargement in Individuals With Marfan Syndrome,COMPLETED,PHASE3,Marfan Syndrome,2007-01-29 00:00:00+00:00
Atenolol,NCT00202566,Efficacy and Safety of Ivabradine on Top of Atenolol in Stable Angina Pectoris,COMPLETED,PHASE3,Angina Pectoris,2005-09-12 00:00:00+00:00
Atenolol,NCT00946725,"To Demonstrate the Relative Bioavailability of Atenolol Tablets, 100 mg",COMPLETED,PHASE1,Hypertension,2009-07-24 00:00:00+00:00
Atenolol,NCT00147563,Compare Effectiveness of Eplerenone vs Atenolol in Reversing the Remodelling Resistance Arteries in Subjects With HT,COMPLETED,PHASE4,Hypertension,2005-09-02 00:00:00+00:00
Atenolol,NCT00651235,"A Randomized, Open-label, LOSARTAN Therapy on the Progression of Aortic Root Dilation in Patients With Marfan Syndrome",UNKNOWN,PHASE2,Marfan Syndrome,2008-03-03 00:00:00+00:00
Atenolol,NCT00133692,INVEST: INternational VErapamil SR Trandolapril STudy,COMPLETED,PHASE4,Hypertension; Coronary Artery Disease,2005-08-22 00:00:00+00:00
Atenolol,NCT01295047,Comparison of Medical Therapies in Marfan Syndrome.,COMPLETED,PHASE4,Marfan Syndrome,2011-02-11 00:00:00+00:00
Atenolol,NCT01145612,Atenolol Versus Losartan in the Prevention of Progressive Dilation of the Aorta in Marfan Syndrome,UNKNOWN,PHASE3,Marfan Syndrome,2010-06-15 00:00:00+00:00
Atenolol,NCT04467931,ACEI or ARB and COVID-19 Severity and Mortality in US Veterans,COMPLETED,,Hypertension,2020-07-06 00:00:00+00:00
Atenolol,NCT00589303,AV Node Ablation and Pacemaker Therapy Compared to Drug Therapy for Atrial Fibrillation - Pilot Study,TERMINATED,PHASE3,Atrial Fibrillation; Heart Failure,2007-12-21 00:00:00+00:00
