drug,nct_id,title,status,phase,disease,first_submit
Diclofenac,NCT03090971,Use of Topical Liquid Diclofenac Following Laser Microporation of Cutaneous Neurofibromas in Patients With NF1,COMPLETED,PHASE2,Neurofibromatosis 1; Cutaneous Neurofibroma,2017-03-08
Diclofenac,NCT02087748,"An Investigator Initiated, Within-Subject, Proof of Concept Study to Assess the Efficacy and Safety of Voltaren Gel in Subjects With DOMS",COMPLETED,PHASE4,Pain; Delayed Onset Muscle Soreness,2014-03-12
Diclofenac,NCT00568217,Antipyretics for Preventing Recurrences of Febrile Seizures,COMPLETED,PHASE4,Recurrence of Febrile Seizure,2007-12-04
Diclofenac,NCT06453291,Assessment of Different Clinical Techniques to Treat Patients With Chronic Low Back Pain,RECRUITING,,Chronic Low Back Pain (CLBP),2024-06-07
Diclofenac,NCT00955513,Evaluate the Efficacy and Safety of Diclofenac Diethylamine 2.32% Gel Applied Twice or Three Times Daily in Patients With Acute Ankle Sprain,COMPLETED,PHASE3,Grade I/II Ankle Sprain,2009-08-07
Diclofenac,NCT01762306,Efficacy of Diclofenac on Pain During Endometrial Sampling,UNKNOWN,,Abnormal Uterine Bleeding Unrelated to Menstrual Cycle,2012-12-11
Diclofenac,NCT02597582,LigaSure Small Jaw® Versus Conventional Neck Dissection in Head and Neck Cancer Patients,COMPLETED,PHASE4,Head and Neck Neoplasms,2015-11-03
Diclofenac,NCT04585334,Effectiveness of Tricortin 1000 in Patients Affected by Chronic Low Back Pain,UNKNOWN,PHASE4,"Low Back Pain, Mechanical",2020-03-02
Diclofenac,NCT03178539,Comparative Study Between the Effect of Diclofanic and Ketorolac in Post Tonsillectomy Pain Management,COMPLETED,PHASE2; PHASE3,"Pain, Acute",2017-06-05
Diclofenac,NCT00090181,Study of MK0663 in Patients With Chronic Low Back Pain (0663-806)(COMPLETED),COMPLETED,PHASE4,Chronic Low Back Pain,2004-08-25
Diclofenac,NCT04199572,Synergistic Effect Of Parenteral Diclofenac And Paracetamol In The Pain Management Of Acute Limb Injuries,COMPLETED,PHASE4,Musculoskeletal Injury,2019-12-12
Diclofenac,NCT02332057,Diclofenac Plus Lidocaine Gel for Pain Relief During Intrauterine Device Insertion(IUD).,COMPLETED,PHASE2,Pain,2015-01-04
Diclofenac,NCT06623929,Topical Treatments for Ankle Sprains,ACTIVE_NOT_RECRUITING,,Ankle Sprain,2024-09-12
Diclofenac,NCT03519152,To Compare Efficacy of Low Dose Diclofenac (25mg) in Management of Postoperative Pain After Periodontal Flap Surgery,COMPLETED,PHASE1; PHASE2,Chronic Periodontitis,2017-02-01
Diclofenac,NCT01257126,Efficacy of Diclofenac Potassium vs Nimesulide in the Treatment of Fever and Pain in Children With Upper Respiratory Tract Infection,WITHDRAWN,PHASE4,Upper Respiratory Tract Infections,2010-12-08
Diclofenac,NCT05488925,Comparison of Preoperative Analgesics on the Efficacy of Inferior Alveolar Nerve Block.,COMPLETED,PHASE4,Symptomatic Irreversible Pulpitis,2022-08-02
Diclofenac,NCT06918340,Evaluation of Analgesic Efficacy of Lidocaine and Diclofenac Spray in Radial Artery Blood Gas Sampling by Visual Analogue Scale and Perfusion Index,ACTIVE_NOT_RECRUITING,PHASE4,Blood Gas Analysis; Topical Analgesia,2025-03-28
Diclofenac,NCT04331210,Rectal Versus Oral Diclofenac Sodium in Relieving Post Episiotomy Pain,UNKNOWN,,Episiotomy Wound,2020-03-27
Diclofenac,NCT00649610,"Randomized, Double Blind, Multicenter Study of the Safety and Efficacy of Valdecoxib 40 mg Once Daily Compared With Diclofenac 75 mg Twice Daily in Acute Low Back Pain",COMPLETED,PHASE4,Low Back Pain,2008-03-28
Diclofenac,NCT01943435,Study Comparing 3 Different Treatments for Arthritis of the Lower Back (Lumbar Spinal Stenosis),COMPLETED,,Lumbar Spinal Stenosis,2013-09-08
Diclofenac,NCT04615702,Evidence Based Management of Acute Biliary Pancreatitis,COMPLETED,,Acute Pancreatitis,2020-10-21
Diclofenac,NCT00250445,A Study to Evaluate the Safety of an Investigational Drug (Etoricoxib) in Patients With Osteoarthritis (OA) or Rheumatoid Arthritis (RA)(0663-066),COMPLETED,PHASE3,"Rheumatoid Arthritis,Osteoarthritis",2005-11-07
Diclofenac,NCT01189864,Cross-linking of Corneal Collagen (CXL) With Ultraviolet-A in Asymmetric Corneas,TERMINATED,,Keratoconus; Ectasia; Degeneration,2010-07-20
Diclofenac,NCT02826031,Clinical Study of Artz in the Treatment of Knee Osteoarthritis,UNKNOWN,PHASE4,Knee Osteoarthritis,2016-06-27
Diclofenac,NCT02004301,A Study to Investigate Delayed-release Tablets,COMPLETED,PHASE1,Pain,2013-12-02
Diclofenac,NCT02169154,A Safety Study to Investigate the Skin Irritancy Potential of Diclofenac-Menthol Gel,COMPLETED,PHASE1,Pain,2014-06-19
Diclofenac,NCT05456945,Comparison of the Efficacy of Shotblocker and Acupressure in Reducing Pain Due to Intramuscular Injection,UNKNOWN,,Acute Pain; İnjection; Acupressure; Alternative Medicine,2022-07-10
Diclofenac,NCT07043699,Effect of Phonophoresis Versus Iontophoresis in the Treatment of Perimenopausal Plantar Fasciitis,COMPLETED,,Plantar Fasciitis,2025-06-20
Diclofenac,NCT03413163,Ultrasound Guided Bilateral Erector Spinae Plane Block in Retropubic Radical Prostatectomy,COMPLETED,,Postoperative Pain,2018-01-22
Diclofenac,NCT01694212,Preoperative Topic Diclofenac as a Prevention of Postoperative Macular Edema in Patients With Diabetic Retinopathy,COMPLETED,,Macular Edema; Cataract; Diabetic Retinopathy,2012-09-23
Diclofenac,NCT04611529,Acute Low Back Pain. Topical Diclofenac and Oral Ibuprofen.,COMPLETED,PHASE4,Low Back Pain,2020-10-28
Diclofenac,NCT01039545,Symptomatic Therapy of Uncomplicated Lower Urinary Tract Infections in the Ambulatory Setting.,TERMINATED,PHASE4,Urinary Tract Infections,2009-12-24
Diclofenac,NCT01300312,A Clinical Trial to Study the Effects of a Fixed Dose Combination of Diclofenac and Eperisone Hydrochloride With Plain Eperisone Hydrochloride in Patients With Low Back Pain,COMPLETED,PHASE3,Acute Musculoskeletal Spasm Due to Low Back Pain,2011-02-14
Diclofenac,NCT06186921,Intraligamentary Injections and Post-endodontic Pain,RECRUITING,,Pulpitis,2023-12-17
Diclofenac,NCT01717599,Intramuscular Diclofenac in the Prevention of Post-ERCP Pancreatitis,COMPLETED,,Post ERCP Pancreatitis,2012-10-25
Diclofenac,NCT05883241,Sustained Acoustic Medicine (SAM) for Symptomatic Treatment of Pain Related to Bone Fracture,RECRUITING,PHASE1,Bone Fracture; Fresh Fracture,2023-05-20
Diclofenac,NCT05882812,Sustained Acoustic Medicine (SAM) for Symptomatic Treatment of Knee Pain Related to Osteoarthritis,COMPLETED,PHASE2,Osteo Arthritis Knee; Arthritis,2023-05-20
Diclofenac,NCT03269591,Electromagnetic Field Versus Diclofenac Drugs on Primary Dysmenorrhea,COMPLETED,,Electromagnetic Field; Dysmenorrhea,2017-08-30
Diclofenac,NCT01290380,A Study to Evaluate the Effects of ASA404 Alone or in Combination With Taxane-based Chemotherapies on the Pharmacokinetics of Drugs in Patients With Advanced Solid Tumor Malignancies,TERMINATED,PHASE1,Solid Tumor Malignancies,2011-01-26
Diclofenac,NCT03962075,Short-term Outcomes of Laparoscopic Repair of Paravaginal Defects,COMPLETED,,"Prolapse, Vaginal; Paravaginal Cystocele",2019-05-07
Diclofenac,NCT04819828,Tamsulosin as Adjunctive Therapy After Extracorporeal Shock Wave Lithotripsy for Renal Stones,COMPLETED,PHASE4,Renal Stone,2021-03-25
Diclofenac,NCT07004166,Effects of TPR and Z Techniques on Pain and Drug Leakage in Intramuscular Injections,RECRUITING,,Muscle Pain; Injection Site Pain,2025-05-13
Diclofenac,NCT00801528,Diclofenac vs. Ropivacaine for Cesarean Section,COMPLETED,PHASE4,Cesarean Section,2008-12-02
Diclofenac,NCT01421433,A Comparative Study Between Lysine Clonixinate+Cyclobenzaprine and Caffeine+Carisoprodol+Sodium Diclofenac+Paracetamol,UNKNOWN,PHASE3,Low Back Pain,2011-08-18
Diclofenac,NCT01314144,Use of Continuous Wound Infusion of Bupivacaine for Analgesia Following Axillary Clearance Surgery,UNKNOWN,PHASE3,Breast Cancer,2011-03-11
Diclofenac,NCT04054830,Steroids and/ or Non-steroidal Anti-inflammatory Drugs in the Postoperative Regime After Trabeculectomy.,UNKNOWN,PHASE4,Glaucoma,2019-08-09
Diclofenac,NCT03996564,Battlefield Acupuncture for Acute/Subacute Back Pain in the Emergency Department,COMPLETED,,"Low Back Pain, Mechanical",2018-09-07
Diclofenac,NCT06607861,Nebulized Dexmedetomidine or Lidocaine for Treatment of Post Dural Puncture Headache in Parturients Undergoing Elective Cesarean Section Under Spinal Anesthesia,NOT_YET_RECRUITING,EARLY_PHASE1,Pain Score (VAS),2024-09-18
Diclofenac,NCT00640705,Diclofenac Patch for Treatment of Mild to Moderate Ankle Sprain,TERMINATED,PHASE2; PHASE3,Ankle Sprain,2008-03-18
Diclofenac,NCT02611804,"A Randomized, Double-Blind, Parallel-Group, Vehicle-Controlled, Multicenter Study Comparing Diclofenac Sodium Gel, 3% to Solaraze® Gel, 3% in the Treatment of Actinic Keratosis on the Face or Bald Scalp",COMPLETED,PHASE3,Actinic Keratosis,2015-11-19
Diclofenac,NCT02698306,Comparison of the Use of Dexamethasone and Diclofenac Sodium in Immediate Post-Operative Care in Third Molar Surgery,UNKNOWN,,Impacted Third Molar Tooth,2016-02-09
Diclofenac,NCT04091815,Enhanced Recovery After Laparoscopic Colorectal Surgery Study,UNKNOWN,,Laparoscopic Colorectal Surgery,2019-08-13
Diclofenac,NCT02709590,Diclofenac Potassium With Lidocaine Cream in Reducing Pain During HSG,COMPLETED,PHASE3,Pain Relief With HSG,2016-03-11
Diclofenac,NCT05082662,Bioequivalence Study to Compare Diclofenac Potassium Coated Tablet Versus Cataflam® 50 Coated Tablet,COMPLETED,PHASE1; PHASE2,Non-steroidal Anti-inflammatory (NSAID); Analgesic; Antipyretic,2021-09-14
Diclofenac,NCT03773640,The Application of Radio Frequency Waves,COMPLETED,,Temporomandibular Joint Dysfunction Syndrome,2018-12-09
Diclofenac,NCT07088042,Assessment of Different Medications in Modifying the Efficacy of Anesthesia in Mandibular Molars With Acute Irreversible Pulpitis,COMPLETED,PHASE4,Pulpitis - Irreversible,2025-05-06
Diclofenac,NCT00171626,Efficacy and Safety of Diclofenac Sodium Gel in Knee Osteoarthritis,COMPLETED,PHASE3,Osteoarthritis,2005-09-13
Diclofenac,NCT02424279,Invasive Treatment of Pain Associated With Pancreatic Cancer on Different Levels of WHO Analgesic Ladder,UNKNOWN,,Pancreatic Cancer; Pain,2015-01-02
Diclofenac,NCT06731270,Diclofenac for the Treatment of Patients With Metastatic Non-small Cell Lung Cancer on Single Agent Immunotherapy,RECRUITING,PHASE2,Advanced Lung Non-Small Cell Carcinoma; Metastatic Lung Non-Small Cell Carcinoma; Stage III Lung Cancer AJCC v8; Stage IV Lung Cancer AJCC v8,2024-12-09
Diclofenac,NCT02497066,Efficacy Study Comparing Compounded Topical Pain Creams vs. Placebo for Treating Pain Symptoms,COMPLETED,PHASE3,Pain,2015-06-30
Diclofenac,NCT02837770,Effect of Topical and Oral Diclofenac on Pain Related to Intravitreal Injections,COMPLETED,,Pain,2016-07-13
Diclofenac,NCT04593160,Efficacy of Preoperative Diclofenac Potassium- Acetaminophen Combination on Anesthetic Success in Patients With Symptomatic Irreversible Pulpitis: a Randomized Controlled Trial,UNKNOWN,,Symptomatic Irreversible Pulpitis,2020-10-13
Diclofenac,NCT02528201,A Study Of Celecoxib Versus Diclofenac In Patients With Ankylosing Spondylitis,COMPLETED,PHASE4,Ankylosing Spondylitis,2015-06-18
Diclofenac,NCT00092742,Investigational Drug Versus an Approved Drug in Patients With Rheumatoid Arthritis (0663-072),COMPLETED,PHASE3,Rheumatoid Arthritis,2004-09-23
Diclofenac,NCT02689024,Delirium in Elderly Patients With Trauma of the Hip,TERMINATED,PHASE4,Hip Fractures,2016-02-09
Diclofenac,NCT06207253,The Antimicrobial Potential of Diclofenac Sodium as an Intracanal Medicament,RECRUITING,PHASE2; PHASE3,"Endodontic Disease; Pulp Disease, Dental; Intracanal Medication",2023-12-14
Diclofenac,NCT00171678,Efficacy and Safety of Diclofenac Sodium Gel in Knee Osteoarthritis,COMPLETED,PHASE3,Osteearthritis,2005-09-13
Diclofenac,NCT06379893,A Real-World Evidence Study to Evaluate the Effects of Voltaren Use on Mobility and Quality of Life in Participants With Knee Osteoarthritis Pain,COMPLETED,PHASE4,Pain,2024-04-18
Diclofenac,NCT05171673,Study of PK and Safety of the LicartTM Topical System in Pediatric and Adult Participants with Minor Soft Tissue Injury,COMPLETED,PHASE3,Soft Tissue Injuries,2021-11-09
Diclofenac,NCT02194088,Combined Medication for Improved Analgesia in Superficial Pain,COMPLETED,PHASE3,Pain,2013-12-11
Diclofenac,NCT04976088,Clinical Trial With Diclofenac Sodium Medicated Plaster in Patients With Impact Injuries of the Limbs,COMPLETED,PHASE3,Trauma Injury; Inflammation,2020-03-02
Diclofenac,NCT05387525,A Study of Tirbanibulin Ointment and Diclofenac Sodium Gel for the Treatment of Adult Participants With Actinic Keratosis on the Face or Scalp,ACTIVE_NOT_RECRUITING,PHASE4,"Keratosis, Actinic",2022-05-19
Diclofenac,NCT00805090,"Open-Label, Single-Dose Study to Evaluate the Safety and PK of DIC075V in Subjects With Renal Insufficiency and Hepatic Impairment Compared to Healthy Subjects and Evaluate the Safety and Pharmacokinetics of HPβCD When Administered in DIC075V Compared to Sporanox® in Healthy Subjects",COMPLETED,PHASE1,"Renal Insufficiency, Chronic; Hepatic Insufficiency",2008-12-08
Diclofenac,NCT05475639,Axillary Phonophoresis Versus Post Isometric Facilitation in the Treatment of Shoulder Adhesive Capsulitis,UNKNOWN,,Adhesive Capsulitis of Shoulder,2022-07-20
Diclofenac,NCT04091022,Topical Diclofenac and Topical DFMO Chemoprevention Trial in Subjects with a History of Skin Cancer,ACTIVE_NOT_RECRUITING,PHASE2,Non-melanoma Skin Cancer,2019-09-04
Diclofenac,NCT07178639,"Comparing Efficacy of Bromfenac 0.09%, Nepafenac 0.3% and Diclofenac 0.1% in Patients After Cataract Surgery",RECRUITING,,Macular Oedema; Cataract Surgery; NSAID (Non-Steroidal Anti-Inflammatory Drug),2025-07-09
Diclofenac,NCT06533397,The Application of a Biphasic Calcium Sulfate Graft Material in Sinus Floor Elevation,RECRUITING,,Alveolar Bone Loss; Edentulism Nos,2024-07-24
Diclofenac,NCT02419651,Tramadol Versus Diclofenac for Reducing Pain Before Outpatient Hysteroscopy,UNKNOWN,PHASE3,"Pain, Post Procedural; Pain, Procedural",2015-04-14
Diclofenac,NCT03520595,Analgesic Efficacy of Arnica Montana in Comparison With Diclofenac Sodium Following a Periodontal Surgical Procedure,COMPLETED,,Crown Lengthening Procedure With Ostectomy,2017-01-31
Diclofenac,NCT02094807,Pain as Indication for Operative Treatment of Traumatic Rib Fractures,WITHDRAWN,,Trauma; Rib Fractures; Surgery; Pain,2014-03-18
Diclofenac,NCT00913887,To Demonstrate the Relative Bioavailability of Diclofenac Sodium 75 mg Enteric-Coated Tablets Under Non-Fasting Conditions,COMPLETED,PHASE1,Inflammation,2009-06-02
Diclofenac,NCT01733914,Contralateral Acupuncture in the Treatment of Chronic Shoulder Pain,COMPLETED,PHASE2,Shoulder Pain,2012-11-21
Diclofenac,NCT00507026,Efficacy and Safety of IV Diclofenac (DIV075V)for Pain After Elective Orthopedic Surgery,COMPLETED,PHASE3,Postoperative Pain,2007-07-23
Diclofenac,NCT04341402,"Systemic Uptake of Diclofenac Sodium in Combination With Miconazole as Antifungal Nail Gel When Applied Daily With Monitoring of Hepatic and Renal Enzymes, and Serum Levels of Diclofenac 12 Hours After Application, and at 3 and 6 Months Study",UNKNOWN,PHASE2,"Tinea Unguium, Onychomycosis",2020-02-08
Diclofenac,NCT04056845,Prospective Randomized Study on the Effects of Valgus Knee Brace for Knee Osteoarthritis in Chinese Patients,UNKNOWN,,"Osteoarthritis, Knee",2019-05-29
Diclofenac,NCT01205477,Safety and Efficacy of Methylprednisolone Infiltration in Anserine Bursitis Treatment,COMPLETED,PHASE2,Bursitis,2010-07-28
Diclofenac,NCT07131527,Comparison Between Oral Gabapentin Versus Diclofenac Sodium in Post-operative Analgesia Laparoscopic Cholecystectomy,RECRUITING,,"Cholecystitis, Chronic",2025-08-13
Diclofenac,NCT03277066,A 4-week Study to Evaluate the Efficacy and Safety of HP-5000 in Subjects With Knee Osteoarthritis,COMPLETED,PHASE2,Osteoarthritis of the Knee,2017-09-06
Diclofenac,NCT02193620,Study of PHN131 in Patients After Surgery,COMPLETED,PHASE2; PHASE3,Analgesia Disorder,2014-07-14
Diclofenac,NCT04365296,Aerobic Versus Resistance Exercises on Liver Enzymes Following Burn Injuries,COMPLETED,,Burns,2020-04-23
Diclofenac,NCT00864097,Analgesic Efficacy And Safety of Tanezumab Added On To Diclofenac SR In Patients With Osteoarthritis Of The Knee Or Hip,TERMINATED,PHASE3,Osteoarthritis,2009-03-17
Diclofenac,NCT02784262,Botulinum Toxin Type A Block of the Sphenopalatine Ganglion in Chronic Rhinosinusitis With Nasal Polyposis,COMPLETED,PHASE2,Chronic Disease; Nasal Polyposis; Rhinitis,2016-05-24
Diclofenac,NCT06094361,"""IONTOPHORESIS vs. PHONOPHORESIS"" for Treatment of Subacromial Impingement Syndrome",COMPLETED,,Subacromial Impingement Syndrome,2023-10-16
Diclofenac,NCT02779530,CYP4A11 and CYP4F2 Gene Variants as Makers of Cardiovascular Adverse Events of Non-steroidal Anti-inflammatory Drugs,COMPLETED,PHASE4,Drug-Related Side Effects and Adverse Reactions,2016-05-17
Diclofenac,NCT02403687,Prospective Analgesic Compound Efficacy (PACE) Study,COMPLETED,,Arthritis; Tendonitis; Gout; Radiculopathy; Muscle Spasms; Synovitis; Migraine; Headache,2015-03-05
Diclofenac,NCT00546507,Study Evaluating the Efficacy and Safety of Topical Diclofenac Spray in Osteoarthritis of the Knee: Trial I,COMPLETED,PHASE3,Osteoarthritis,2007-10-17
Diclofenac,NCT04860167,Sedation for Patients Undergoing Endoscopic Retrograde Cholangiopancreatography,COMPLETED,,Biliary Colic,2021-04-19
Diclofenac,NCT02255045,Assessment of a Vaginal Ring With Meloxicam in the Treatment of Dysmenorrhea,COMPLETED,PHASE2; PHASE3,Dysmenorrhea,2014-09-22
Diclofenac,NCT05312645,Diclofenac Gel in the Treatment of Cervicogenic Headache,WITHDRAWN,PHASE3,Cervicogenic Headache,2022-03-28
Diclofenac,NCT06257537,Sustained Acoustic Medicine for Symptomatic Treatment of Knee Pain Related to Osteoarthritis,RECRUITING,PHASE2,Osteo Arthritis Knee; Arthritis,2024-02-02
Diclofenac,NCT02658799,Effects of a Cyclic NSAID Regimen on Levels of GCF PGE-E2 and IL-1beta,COMPLETED,PHASE2,Non-steroidal Anti-inflammatory Poisoning,2016-01-09
Diclofenac,NCT00869063,"Diclofenac Patch for the Treatment of Acute Pain Due to Mild to Moderate Wrist Sprain, Strain or Contusion",COMPLETED,PHASE3,Acute Pain,2009-03-24
Diclofenac,NCT06105827,Clinical Study of Ningmitai Capsule on Promoting the Passage of Residual Fragments After Ureteroscopic Lithotripsy,COMPLETED,PHASE4,Ureteral Calculi,2023-10-23
Diclofenac,NCT02425709,Tramadol Versus Diclofenac for Reducing Pain Before Outpatient Hysteroscopy in Post Menopausal Women,UNKNOWN,PHASE3,Hysteroscopy; Pain,2015-04-21
Diclofenac,NCT03174860,Effect of Preoperative Diclofenac Potassium on Articaine Buccal Infitration Success,COMPLETED,PHASE2; PHASE3,"Pulpitis - Irreversible; Anesthesia, Local",2017-05-09
Diclofenac,NCT01019980,Efficacy of Diclofenac Potassium Versus Acetaminophen in Febrile Children With Acute Upper Respiratory Tract Infections,TERMINATED,PHASE4,Fever,2009-11-20
Diclofenac,NCT03131726,Treatment of Graves´ophthalmopathy with Simvastatin (GO-S),RECRUITING,PHASE3,Graves Ophthalmopathy; Thyroid Associated Ophthalmopathy; Thyroid Associated Orbitopathy,2017-03-10
Diclofenac,NCT05752526,A Study of Diclofenac Gel in Women With Primary Dysmenorrhea,COMPLETED,PHASE1,Dysmenorrhea Primary,2023-02-21
