pmid,n_pairs,n_drugs,n_diseases,has_one_drug_multi_diseases,has_one_disease_multi_drugs
22790087,3,2,2,True,True
17555095,2,1,2,True,False
25260366,3,1,3,True,False
10847659,1,1,1,False,False
9930570,2,1,2,True,False
12571815,1,1,1,False,False
16291426,1,1,1,False,False
15655934,1,1,1,False,False
23252560,1,1,1,False,False
12860938,1,1,1,False,False
16556051,1,1,1,False,False
16472713,2,1,2,True,False
14981587,1,1,1,False,False
15270656,1,1,1,False,False
15818537,1,1,1,False,False
17239262,1,1,1,False,False
12720495,1,1,1,False,False
12917819,2,1,2,True,False
15117426,1,1,1,False,False
16001992,1,1,1,False,False
18667090,1,1,1,False,False
15328182,1,1,1,False,False
11531245,1,1,1,False,False
15655931,1,1,1,False,False
14533666,2,1,2,True,False
15339059,1,1,1,False,False
12023791,1,1,1,False,False
16807472,1,1,1,False,False
15339053,1,1,1,False,False
15701857,1,1,1,False,False
15161435,1,1,1,False,False
12583828,1,1,1,False,False
16291410,1,1,1,False,False
19839929,1,1,1,False,False
19299031,2,1,2,True,False
15709163,1,1,1,False,False
15477632,1,1,1,False,False
11763166,1,1,1,False,False
37720165,2,1,2,True,False
33922904,1,1,1,False,False
38043486,1,1,1,False,False
40820357,1,1,1,False,False
32393275,1,1,1,False,False
40842789,1,1,1,False,False
33836322,2,1,2,True,False
38143656,6,1,6,True,False
39356629,1,1,1,False,False
41100320,1,1,1,False,False
41122678,1,1,1,False,False
36105582,2,1,2,True,False
40975648,1,1,1,False,False
13775407,1,1,1,False,False
958651,2,1,2,True,False
13986784,1,1,1,False,False
26155157,1,1,1,False,False
26310585,4,1,4,True,False
983799,2,1,2,True,False
14460200,1,1,1,False,False
13653740,1,1,1,False,False
105102,2,1,2,True,False
5473259,1,1,1,False,False
13269517,1,1,1,False,False
105630,1,1,1,False,False
22876471,1,1,1,False,False
7871397,1,1,1,False,False
31284091,2,1,2,True,False
14031899,1,1,1,False,False
30339653,2,1,2,True,False
12746645,2,1,2,True,False
13858893,2,1,2,True,False
27338469,1,1,1,False,False
13731820,1,1,1,False,False
16567952,3,1,3,True,False
28431557,2,1,2,True,False
22765843,1,1,1,False,False
26320356,1,1,1,False,False
30845641,1,1,1,False,False
502936,1,1,1,False,False
21239303,2,1,2,True,False
18306902,2,1,2,True,False
21189935,3,1,3,True,False
26237587,1,1,1,False,False
30896416,1,1,1,False,False
11787236,5,1,5,True,False
27743764,1,1,1,False,False
17896987,1,1,1,False,False
24810877,1,1,1,False,False
15186631,1,1,1,False,False
3970598,1,1,1,False,False
12163693,2,1,2,True,False
10080517,1,1,1,False,False
224471,1,1,1,False,False
24074834,3,1,3,True,False
10026668,2,1,2,True,False
8325540,2,1,2,True,False
25431454,2,1,2,True,False
9481433,1,1,1,False,False
2391553,2,1,2,True,False
12093299,1,1,1,False,False
17658018,1,1,1,False,False
20528504,1,1,1,False,False
9637952,1,1,1,False,False
15196313,1,1,1,False,False
17355415,1,1,1,False,False
33897411,1,1,1,False,False
32203914,2,1,2,True,False
39608085,2,1,2,True,False
40368227,1,1,1,False,False
11593247,1,1,1,False,False
27056859,3,1,3,True,False
24025485,1,1,1,False,False
6599862,1,1,1,False,False
11115799,1,1,1,False,False
1520404,1,1,1,False,False
7160970,6,1,6,True,False
19595952,1,1,1,False,False
1627675,1,1,1,False,False
12416076,1,1,1,False,False
1829005,1,1,1,False,False
23277779,1,1,1,False,False
2687349,1,1,1,False,False
3227965,2,1,2,True,False
10631882,1,1,1,False,False
3045800,1,1,1,False,False
23592803,4,1,4,True,False
18925978,1,1,1,False,False
17561285,3,1,3,True,False
10713580,1,1,1,False,False
10589285,1,1,1,False,False
28849443,1,1,1,False,False
17895210,1,1,1,False,False
1749982,4,1,4,True,False
14600001,1,1,1,False,False
17823449,1,1,1,False,False
18622120,6,1,6,True,False
21424576,1,1,1,False,False
9406742,1,1,1,False,False
23304573,3,1,3,True,False
30814347,1,1,1,False,False
2041487,3,1,3,True,False
12919836,11,1,11,True,False
28918286,1,1,1,False,False
3057051,1,1,1,False,False
17066209,2,1,2,True,False
15454864,1,1,1,False,False
38174111,1,1,1,False,False
31490017,2,1,2,True,False
34941046,1,1,1,False,False
38144644,1,1,1,False,False
34085309,1,1,1,False,False
36457818,4,1,4,True,False
41228043,2,1,2,True,False
35054049,1,1,1,False,False
36205267,1,1,1,False,False
32791746,1,1,1,False,False
34337067,3,1,3,True,False
35307992,4,1,4,True,False
37654090,2,1,2,True,False
37699621,1,1,1,False,False
33573558,2,1,2,True,False
34886652,3,1,3,True,False
33619867,1,1,1,False,False
37209197,6,1,6,True,False
35819060,2,1,2,True,False
40901226,2,1,2,True,False
33262596,1,1,1,False,False
34569693,1,1,1,False,False
31655888,2,1,2,True,False
37231628,1,1,1,False,False
13529105,1,1,1,False,False
4365768,1,1,1,False,False
13676898,1,1,1,False,False
13443484,1,1,1,False,False
13592476,1,1,1,False,False
26892473,2,1,2,True,False
14788132,1,1,1,False,False
31205703,3,1,3,True,False
2831310,1,1,1,False,False
4976460,2,1,2,True,False
15307710,1,1,1,False,False
31368292,2,1,2,True,False
17982599,5,1,5,True,False
24099722,1,1,1,False,False
20740570,3,1,3,True,False
6174709,5,1,5,True,False
25582874,2,1,2,True,False
28566165,1,1,1,False,False
7552481,1,1,1,False,False
20582991,1,1,1,False,False
23482795,1,1,1,False,False
1330858,1,1,1,False,False
1331288,2,1,2,True,False
20736002,4,1,4,True,False
31105562,5,1,5,True,False
20890610,4,1,4,True,False
31796450,2,1,2,True,False
23185205,3,1,3,True,False
9658486,3,1,3,True,False
10671996,1,1,1,False,False
15251565,1,1,1,False,False
7175529,1,1,1,False,False
204148,2,1,2,True,False
30838307,1,1,1,False,False
9736068,7,1,7,True,False
14099673,2,1,2,True,False
14749150,4,1,4,True,False
17112159,5,1,5,True,False
11586524,3,1,3,True,False
27621919,2,1,2,True,False
22270132,1,1,1,False,False
22426836,1,1,1,False,False
25856944,2,1,2,True,False
19803406,6,1,6,True,False
23510212,1,1,1,False,False
35642923,1,1,1,False,False
33156552,1,1,1,False,False
36147083,1,1,1,False,False
32670706,1,1,1,False,False
40613400,1,1,1,False,False
35500470,2,1,2,True,False
36123115,1,1,1,False,False
13211347,1,1,1,False,False
13082066,1,1,1,False,False
15405334,1,1,1,False,False
29014527,1,1,1,False,False
14358901,1,1,1,False,False
14931736,1,1,1,False,False
15414315,1,1,1,False,False
13226540,1,1,1,False,False
14893570,1,1,1,False,False
31183290,1,1,1,False,False
18139619,1,1,1,False,False
15429438,1,1,1,False,False
18890061,1,1,1,False,False
18877051,2,1,2,True,False
14902307,2,1,2,True,False
11963638,2,1,2,True,False
13645778,1,1,1,False,False
14847904,1,1,1,False,False
9619920,2,1,2,True,False
4756550,1,1,1,False,False
5921161,1,1,1,False,False
1596201,2,1,2,True,False
2873525,2,1,2,True,False
15453030,1,1,1,False,False
8009692,1,1,1,False,False
26277634,1,1,1,False,False
30499147,2,1,2,True,False
31198611,6,1,6,True,False
12132615,3,1,3,True,False
21867658,4,1,4,True,False
11851845,3,1,3,True,False
6326284,1,1,1,False,False
24596481,1,1,1,False,False
17628841,6,1,6,True,False
17220583,4,1,4,True,False
4005640,2,1,2,True,False
28711333,4,1,4,True,False
19388472,2,2,2,False,False
26345354,4,1,4,True,False
16238959,2,1,2,True,False
30124850,5,1,5,True,False
21426888,1,1,1,False,False
27729749,3,1,3,True,False
1403023,1,1,1,False,False
26080453,1,1,1,False,False
28073728,2,1,2,True,False
11681780,1,1,1,False,False
22416476,1,1,1,False,False
19891010,2,1,2,True,False
20540485,1,1,1,False,False
30691194,5,1,5,True,False
35619183,2,1,2,True,False
36045399,4,1,4,True,False
39924365,1,1,1,False,False
36199624,2,1,2,True,False
37085967,3,1,3,True,False
36997252,3,1,3,True,False
34791425,5,1,5,True,False
34966013,3,1,3,True,False
38598349,2,1,2,True,False
32722436,2,1,2,True,False
30700078,4,1,4,True,False
14863767,1,1,1,False,False
28243144,5,1,5,True,False
13245660,1,1,1,False,False
20587071,1,1,1,False,False
13250976,1,1,1,False,False
14771074,2,1,2,True,False
13446430,1,1,1,False,False
14910818,2,1,2,True,False
4925033,1,1,1,False,False
20023621,4,1,4,True,False
26025792,3,1,3,True,False
6417710,1,1,1,False,False
30477853,3,1,3,True,False
19212856,3,1,3,True,False
22128442,1,1,1,False,False
24196971,2,1,2,True,False
23887347,2,1,2,True,False
11558625,3,1,3,True,False
16008162,3,1,3,True,False
16981050,1,1,1,False,False
16624769,4,1,4,True,False
31150773,3,1,3,True,False
29442401,4,1,4,True,False
27998753,3,1,3,True,False
15508446,2,1,2,True,False
19124628,5,1,5,True,False
12828286,4,1,4,True,False
15927396,2,1,2,True,False
17209796,6,1,6,True,False
7609864,1,1,1,False,False
28129784,3,1,3,True,False
32850197,1,1,1,False,False
37206519,1,1,1,False,False
40866231,5,1,5,True,False
36244784,3,1,3,True,False
31675909,2,1,2,True,False
31954048,1,1,1,False,False
37228549,1,1,1,False,False
36750296,1,1,1,False,False
41229250,4,1,4,True,False
33722915,1,1,1,False,False
31837157,1,1,1,False,False
34029427,2,1,2,True,False
20301503,1,1,1,False,False
18889041,1,1,1,False,False
13179234,1,1,1,False,False
5841498,1,1,1,False,False
13816839,1,1,1,False,False
27009308,1,1,1,False,False
6062997,1,1,1,False,False
22925415,1,1,1,False,False
223794,1,1,1,False,False
30936763,1,1,1,False,False
29269366,2,1,2,True,False
18139552,1,1,1,False,False
96220,1,1,1,False,False
409935,1,1,1,False,False
5295449,2,1,2,True,False
23715834,1,1,1,False,False
17616346,1,1,1,False,False
11888035,1,1,1,False,False
15693200,2,1,2,True,False
8412019,1,1,1,False,False
25888933,2,1,2,True,False
4962582,1,1,1,False,False
30765444,1,1,1,False,False
30611595,1,1,1,False,False
30310922,2,1,2,True,False
18249313,2,1,2,True,False
31058215,1,1,1,False,False
29192578,3,1,3,True,False
19821069,7,2,5,True,True
7705005,1,1,1,False,False
21524288,1,1,1,False,False
9280646,2,1,2,True,False
30234413,1,1,1,False,False
31735167,2,1,2,True,False
18979078,3,1,3,True,False
3659193,2,1,2,True,False
9598686,1,1,1,False,False
16897048,1,1,1,False,False
3363909,3,1,3,True,False
17515548,1,1,1,False,False
24893235,1,1,1,False,False
25128288,2,1,2,True,False
1678030,2,1,2,True,False
24616768,1,1,1,False,False
25746072,9,2,9,True,False
31192102,6,1,6,True,False
34782847,3,1,3,True,False
37710296,2,1,2,True,False
40283381,3,1,3,True,False
39294696,3,1,3,True,False
8534965,2,1,2,True,False
27942180,1,1,1,False,False
10341506,1,1,1,False,False
1616248,3,1,3,True,False
1256925,1,1,1,False,False
2475066,2,1,2,True,False
24044590,1,1,1,False,False
15845892,1,1,1,False,False
11498066,1,1,1,False,False
1750351,1,1,1,False,False
6741523,1,1,1,False,False
16289772,2,1,2,True,False
23613799,1,1,1,False,False
16194648,4,1,4,True,False
3401093,3,1,3,True,False
30554416,2,1,2,True,False
8166372,1,1,1,False,False
3908480,1,1,1,False,False
15859569,2,1,2,True,False
7703038,1,1,1,False,False
18181028,1,1,1,False,False
19346573,1,1,1,False,False
17668238,2,1,2,True,False
8204449,2,1,2,True,False
14722725,2,1,2,True,False
538553,1,1,1,False,False
10552972,1,1,1,False,False
1217951,1,1,1,False,False
7138169,1,1,1,False,False
26958680,1,1,1,False,False
20708373,1,1,1,False,False
7004331,2,1,2,True,False
12755792,2,1,2,True,False
17822656,1,1,1,False,False
14576052,1,1,1,False,False
15967344,1,1,1,False,False
9174232,2,1,2,True,False
3972280,2,1,2,True,False
23746554,3,1,3,True,False
11197289,1,1,1,False,False
23578327,1,1,1,False,False
8015868,2,1,2,True,False
30541171,3,1,3,True,False
10887099,2,1,2,True,False
15738392,1,1,1,False,False
9572993,1,1,1,False,False
18620679,1,1,1,False,False
21750092,2,1,2,True,False
23178706,2,1,2,True,False
22907395,5,1,5,True,False
659618,2,1,2,True,False
25308559,7,1,7,True,False
16395986,1,1,1,False,False
22116706,2,1,2,True,False
1541874,1,1,1,False,False
2396929,2,1,2,True,False
21312325,4,1,4,True,False
9797498,1,1,1,False,False
32985467,1,1,1,False,False
32498662,1,1,1,False,False
36040714,1,1,1,False,False
40553520,1,1,1,False,False
37121440,1,1,1,False,False
17706567,1,1,1,False,False
30884883,1,1,1,False,False
19555518,1,1,1,False,False
26597770,1,1,1,False,False
15279619,1,1,1,False,False
29071932,4,1,4,True,False
28770947,2,1,2,True,False
29201182,1,1,1,False,False
19228852,2,1,2,True,False
30022801,3,2,2,True,True
18803866,1,1,1,False,False
16629766,1,1,1,False,False
18356552,1,1,1,False,False
16848214,1,1,1,False,False
41097156,1,1,1,False,False
39194202,3,1,3,True,False
39464998,1,1,1,False,False
37397902,2,1,2,True,False
40941321,1,1,1,False,False
35480616,4,1,4,True,False
41196937,1,1,1,False,False
36975858,1,1,1,False,False
36855172,1,1,1,False,False
18030316,1,1,1,False,False
3827146,1,1,1,False,False
25195560,2,1,2,True,False
20585951,2,1,2,True,False
16763373,1,1,1,False,False
10475890,1,1,1,False,False
27638143,3,1,3,True,False
25998928,1,1,1,False,False
15298444,2,1,2,True,False
19064521,1,1,1,False,False
17024957,1,1,1,False,False
22173042,1,1,1,False,False
16472406,1,1,1,False,False
26427156,1,1,1,False,False
30207526,2,1,2,True,False
10180286,1,1,1,False,False
29982347,1,1,1,False,False
16847393,2,1,2,True,False
15889539,1,1,1,False,False
18984888,1,1,1,False,False
15006283,1,1,1,False,False
25982389,3,1,3,True,False
26871790,1,1,1,False,False
23017310,1,1,1,False,False
16648782,5,2,4,True,True
15023883,1,1,1,False,False
10321272,1,1,1,False,False
25283155,1,1,1,False,False
22331983,1,1,1,False,False
19359001,1,1,1,False,False
16923411,1,1,1,False,False
12640345,1,1,1,False,False
23318136,1,1,1,False,False
9989535,1,1,1,False,False
36364737,1,1,1,False,False
33233812,2,1,2,True,False
35631199,1,1,1,False,False
38076775,2,1,2,True,False
38065526,2,1,2,True,False
34172805,1,1,1,False,False
39397378,3,1,3,True,False
35315632,6,1,6,True,False
37504676,2,1,2,True,False
39741578,2,1,2,True,False
34817305,1,1,1,False,False
33487542,3,1,3,True,False
41163145,2,1,2,True,False
34900064,1,1,1,False,False
37909180,1,1,1,False,False
32355161,1,1,1,False,False
31899377,2,1,2,True,False
32745312,2,1,2,True,False
38252787,1,1,1,False,False
40347057,3,1,3,True,False
35180142,1,1,1,False,False
39760052,5,1,5,True,False
40273594,1,1,1,False,False
35538710,4,1,4,True,False
37989273,2,1,2,True,False
33619628,3,1,3,True,False
33032595,3,1,3,True,False
40076592,1,1,1,False,False
31738590,2,1,2,True,False
32229168,1,1,1,False,False
39919863,2,1,2,True,False
32497818,1,1,1,False,False
33524941,1,1,1,False,False
39537414,1,1,1,False,False
36950003,1,1,1,False,False
33808426,2,1,2,True,False
40909656,2,1,2,True,False
38201854,1,1,1,False,False
32050436,1,1,1,False,False
32204974,3,1,3,True,False
36438709,2,1,2,True,False
29104950,1,1,1,False,False
13073050,1,1,1,False,False
5724527,1,1,1,False,False
23550564,1,1,1,False,False
7293430,1,1,1,False,False
13532883,1,1,1,False,False
13266254,1,1,1,False,False
16589237,1,1,1,False,False
4318351,1,1,1,False,False
18413759,1,1,1,False,False
16465233,1,1,1,False,False
10783476,1,1,1,False,False
902243,4,1,4,True,False
339530,1,1,1,False,False
25103858,2,1,2,True,False
17640826,1,1,1,False,False
199903,2,1,2,True,False
17068171,2,1,2,True,False
7213924,1,1,1,False,False
23447660,2,1,2,True,False
6295699,1,1,1,False,False
30056758,1,1,1,False,False
19562781,1,1,1,False,False
15609930,1,1,1,False,False
23142127,8,1,8,True,False
24249744,1,1,1,False,False
26724465,1,1,1,False,False
24753453,1,1,1,False,False
23241600,2,1,2,True,False
24337606,2,1,2,True,False
11263885,1,1,1,False,False
5216688,1,1,1,False,False
5252793,1,1,1,False,False
10405698,3,1,3,True,False
24344935,1,1,1,False,False
1053806,2,1,2,True,False
19441855,1,1,1,False,False
812175,1,1,1,False,False
30642843,1,1,1,False,False
20446757,1,1,1,False,False
3720639,2,1,2,True,False
9627769,4,1,4,True,False
13770008,2,1,2,True,False
10852417,2,1,2,True,False
35223256,2,1,2,True,False
35615448,3,1,3,True,False
35464742,1,1,1,False,False
39364493,3,1,3,True,False
40289952,1,1,1,False,False
38222122,2,1,2,True,False
39583014,3,1,3,True,False
34373795,1,1,1,False,False
40904570,1,1,1,False,False
32153432,3,1,3,True,False
40893909,2,1,2,True,False
24533701,1,1,1,False,False
2664588,1,1,1,False,False
420034,3,1,3,True,False
13605132,1,1,1,False,False
23686033,1,1,1,False,False
1149594,1,1,1,False,False
10857271,2,1,2,True,False
5492181,1,1,1,False,False
5841309,1,1,1,False,False
26664085,1,1,1,False,False
15259380,1,1,1,False,False
6734510,1,1,1,False,False
31617966,1,1,1,False,False
7996297,1,1,1,False,False
1598618,3,1,3,True,False
1172492,2,1,2,True,False
12823174,2,1,2,True,False
11068379,2,1,2,True,False
18569739,1,1,1,False,False
3374544,2,1,2,True,False
4245352,1,1,1,False,False
31377444,1,1,1,False,False
29897579,3,1,3,True,False
8928147,1,1,1,False,False
24250331,3,1,3,True,False
28070432,1,1,1,False,False
8911857,1,1,1,False,False
29719360,5,1,5,True,False
20927562,4,1,4,True,False
19190598,2,1,2,True,False
16983185,1,1,1,False,False
32780371,1,1,1,False,False
32333547,1,1,1,False,False
38203763,1,1,1,False,False
36694646,1,1,1,False,False
40260767,1,1,1,False,False
20788991,1,1,1,False,False
5626453,1,1,1,False,False
25710280,1,1,1,False,False
3775712,1,1,1,False,False
21396086,1,1,1,False,False
13698159,1,1,1,False,False
22049200,1,1,1,False,False
3183671,2,1,2,True,False
30505299,1,1,1,False,False
66600,1,1,1,False,False
30887907,1,1,1,False,False
7276938,1,1,1,False,False
619321,1,1,1,False,False
10889340,1,1,1,False,False
3738426,1,1,1,False,False
2890467,1,1,1,False,False
1176816,1,1,1,False,False
6742880,2,1,2,True,False
25216737,1,1,1,False,False
31158942,3,1,3,True,False
10411351,1,1,1,False,False
32763,2,1,2,True,False
7283570,3,1,3,True,False
29508904,2,1,2,True,False
14022799,1,1,1,False,False
23430814,5,1,5,True,False
20472260,1,1,1,False,False
24096753,1,1,1,False,False
26678841,5,1,5,True,False
9854289,2,1,2,True,False
15565534,7,1,7,True,False
12942678,2,1,2,True,False
1787810,1,1,1,False,False
10536921,1,1,1,False,False
37447351,1,1,1,False,False
41087811,1,1,1,False,False
40909596,1,1,1,False,False
32867450,1,1,1,False,False
35254171,1,1,1,False,False
41005708,1,1,1,False,False
34615606,1,1,1,False,False
7221475,1,1,1,False,False
32153830,1,1,1,False,False
7149639,1,1,1,False,False
3975572,1,1,1,False,False
7901104,2,1,2,True,False
8534967,5,1,5,True,False
465362,1,1,1,False,False
27178438,1,1,1,False,False
15356094,2,1,2,True,False
9843603,1,1,1,False,False
4526425,2,1,2,True,False
3611394,2,1,2,True,False
18337849,2,1,2,True,False
20214143,1,1,1,False,False
2210962,1,1,1,False,False
21733877,1,1,1,False,False
22185230,1,1,1,False,False
14641930,2,1,2,True,False
10814845,1,1,1,False,False
738286,1,1,1,False,False
11244289,1,1,1,False,False
16954692,1,1,1,False,False
28239320,3,1,3,True,False
11111117,1,1,1,False,False
25390898,1,1,1,False,False
17991639,1,1,1,False,False
8641388,1,1,1,False,False
1245786,1,1,1,False,False
17006260,1,1,1,False,False
10122,1,1,1,False,False
11280545,2,1,2,True,False
23936521,2,1,2,True,False
7694037,2,1,2,True,False
12325051,1,1,1,False,False
28461497,1,1,1,False,False
18023275,1,1,1,False,False
12867292,1,1,1,False,False
18383790,1,1,1,False,False
24171836,1,1,1,False,False
